var_id,title,sub_name
2102,Rata-rata Konsumsi Perkapita Seminggu Menurut Kelompok Buah-Buahan Per Kabupaten/kota,Konsumsi dan Pengeluaran
2103,Rata-rata Konsumsi Perkapita Seminggu Menurut Kelompok Minyak dan Kelapa Per Kabupaten/kota,Konsumsi dan Pengeluaran
2104,Rata-rata Konsumsi Perkapita Seminggu Menurut Kelompok Bahan Minuman Per Kabupaten/kota,Konsumsi dan Pengeluaran
2105,Rata-rata Konsumsi Perkapita Seminggu Menurut Kelompok Bumbu-Bumbuan Per Kabupaten/kota,Konsumsi dan Pengeluaran
2106,Rata-rata Konsumsi Perkapita Seminggu Menurut Kelompok Bahan Makanan Lainnya Per Kabupaten/kota,Konsumsi dan Pengeluaran
2107,Rata-rata Konsumsi Perkapita Seminggu Menurut Kelompok Makanan dan Minuman Jadi Per Kabupaten/kota,Konsumsi dan Pengeluaran
2108,Rata-rata Konsumsi Perkapita Seminggu Menurut Kelompok Rokok dan Tembakau Per Kabupaten/kota,Konsumsi dan Pengeluaran
2109,Rata-rata Pengeluaran Perkapita Seminggu  Menurut Kelompok Padi-Padian Per Kabupaten/kota,Konsumsi dan Pengeluaran
2110,Rata-rata Pengeluaran Perkapita Seminggu  Menurut Kelompok Umbi-Umbian Per Kabupaten/kota,Konsumsi dan Pengeluaran
2111,Rata-rata Pengeluaran Perkapita Seminggu  Menurut Kelompok Ikan Per Kabupaten/kota,Konsumsi dan Pengeluaran
2113,Rata-rata Pengeluaran Perkapita Seminggu  Menurut Kelompok Daging Per Kabupaten/kota,Konsumsi dan Pengeluaran
2115,Rata-rata Pengeluaran Perkapita Seminggu  Menurut Kelompok Telur dan Susu Per Kabupaten/kota,Konsumsi dan Pengeluaran
2116,Rata-rata Pengeluaran Perkapita Seminggu  Menurut Kelompok Sayur-Sayuran Per Kabupaten/kota,Konsumsi dan Pengeluaran
2117,Rata-rata Pengeluaran Perkapita Seminggu  Menurut Kelompok Kacang-Kacangan Per Kabupaten/kota,Konsumsi dan Pengeluaran
2118,Rata-rata Pengeluaran Perkapita Seminggu  Menurut Kelompok Buah-Buahan Per Kabupaten/kota,Konsumsi dan Pengeluaran
2119,Rata-rata Pengeluaran Perkapita Seminggu  Menurut Kelompok Minyak dan Kelapa Per Kabupaten/kota,Konsumsi dan Pengeluaran
2120,Rata-rata Pengeluaran Perkapita Seminggu  Menurut Kelompok Bahan Minuman Per Kabupaten/kota,Konsumsi dan Pengeluaran
2121,Rata-rata Pengeluaran Perkapita Seminggu  Menurut Kelompok Bahan Makanan Lainnya Per Kabupaten/kota,Konsumsi dan Pengeluaran
2122,Rata-rata Pengeluaran Perkapita Seminggu  Menurut Kelompok Bumbu-Bumbuan Per Kabupaten/kota,Konsumsi dan Pengeluaran
2123,Rata-rata Pengeluaran Perkapita Seminggu  Menurut Kelompok Makanan Minuman Jadi Per Kabupaten/kota,Konsumsi dan Pengeluaran
2124,Rata-rata Pengeluaran Perkapita Seminggu  Menurut Kelompok Rokok dan Tembakau Per Kabupaten/kota,Konsumsi dan Pengeluaran
529,Penduduk Berumur 15 tahun ke atas menurut jenis kegiatan,Tenaga Kerja
543,Tingkat Pengangguran Terbuka Menurut Provinsi,Tenaga Kerja
674,Pengangguran Terbuka Menurut Pendidikan Tertinggi yang Ditamatkan,Tenaga Kerja
698,Angkatan Kerja (AK) Menurut Golongan Umur,Tenaga Kerja
704,Bukan Angkatan Kerja (BAK) Menurut Golongan Umur,Tenaga Kerja
714,Persentase Angkatan Kerja Terhadap Penduduk Usia Kerja (TPAK) Menurut Golongan Umur,Tenaga Kerja
715,Jumlah Penduduk Usia 15 tahun ke Atas Menurut Golongan Umur,Tenaga Kerja
1006,Penduduk Berumur 15 Tahun Ke Atas yang Bekerja Selama Seminggu yang Lalu Menurut Golongan Umur dan Jumlah Jam Kerja Seluruhnya,Tenaga Kerja
1022,Penduduk Berumur 15 Tahun Ke Atas yang Bekerja Selama Seminggu yang Lalu Menurut Lapangan Pekerjaan Utama dan Pendidikan Tertinggi yang Ditamatkan,Tenaga Kerja
1126,Penduduk Berumur 15 Tahun Ke Atas yang Bekerja Selama Seminggu yang Lalu Menurut Status Pekerjaan Utama dan Pendidikan Tertinggi yang Ditamatkan,Tenaga Kerja
1161,Laju Pertumbuhan PDB Per Tenaga Kerja/Tingkat Pertumbuhan PDB Riil Per Orang Bekerja Per Tahun,Tenaga Kerja
1162,Proporsi Lapangan Kerja Informal Sektor Non-Pertanian Menurut Provinsi,Tenaga Kerja
1163,Proporsi Lapangan Kerja Informal Sektor Non-Pertanian Menurut Daerah Tempat Tinggal,Tenaga Kerja
1165,Proporsi Lapangan Kerja Informal Sektor Non-Pertanian Menurut Kelompok Umur,Tenaga Kerja
1166,Proporsi Lapangan Kerja Informal Sektor Non-Pertanian Menurut Tingkat Pendidikan,Tenaga Kerja
1168,Persentase Tenaga Kerja Formal Menurut Provinsi,Tenaga Kerja
1169,Persentase Tenaga Kerja Formal Menurut Daerah Tempat Tinggal,Tenaga Kerja
1170,Persentase Tenaga Kerja Formal Menurut Jenis Kelamin,Tenaga Kerja
1171,Persentase Tenaga Kerja Informal Sektor Pertanian,Tenaga Kerja
1177,Tingkat Pengangguran Terbuka Berdasarkan Jenis Kelamin,Tenaga Kerja
1178,Tingkat Pengangguran Terbuka Berdasarkan Daerah Tempat Tinggal,Tenaga Kerja
1179,Tingkat Pengangguran Terbuka Berdasarkan Tingkat Pendidikan,Tenaga Kerja
1180,Tingkat Pengangguran Terbuka Berdasarkan Kelompok Umur,Tenaga Kerja
1181,Tingkat Setengah Pengangguran Menurut Provinsi,Tenaga Kerja
1182,Tingkat Setengah Pengangguran Menurut Daerah Tempat Tinggal,Tenaga Kerja
1183,Tingkat Setengah Pengangguran Menurut Jenis Kelamin,Tenaga Kerja
1184,Tingkat Setengah Pengangguran Menurut Tingkat Pendidikan,Tenaga Kerja
1185,Tingkat Setengah Pengangguran Menurut Kelompok Umur,Tenaga Kerja
1186,"Persentase Usia Muda (15-24 Tahun) Yang Sedang Tidak Sekolah, Bekerja Atau Mengikuti Pelatihan",Tenaga Kerja
1190,Jumlah Pekerja Pada Industri Pariwisata Dalam Proporsi Terhadap Total Pekerja,Tenaga Kerja
1344,Nilai Tambah Pertanian Dibagi Jumlah Tenaga Kerja Di Sektor Pertanian,Tenaga Kerja
1814,Proporsi Komuter (Pekerja Ulang Alik) Terhadap Jumlah Penduduk menurut Wilayah,Tenaga Kerja
1953,Jumlah dan Persentase Penduduk Bekerja dan Pengangguran,Tenaga Kerja
1971,Penduduk Berumur 15 Tahun Ke Atas yang Bekerja Selama Seminggu yang Lalu Menurut Lapangan Pekerjaan Utama (17 Sektor) dan Pendidikan Tertinggi yang Ditamatkan,Tenaga Kerja
2008,Persentase anak usia 10-17 tahun yang bekerja menurut provinsi,Tenaga Kerja
2009,Persentase anak usia 10-17 tahun yang bekerja menurut jenis kelamin,Tenaga Kerja
2153,Proporsi Lapangan Kerja Informal Menurut Provinsi,Tenaga Kerja
2154,Proporsi Lapangan Kerja Informal Menurut Daerah Tempat Tinggal,Tenaga Kerja
2155,Proporsi Lapangan Kerja Informal Menurut Jenis Kelamin,Tenaga Kerja
2156,Proporsi Lapangan Kerja Informal Menurut Kelompok Umur,Tenaga Kerja
2157,Proporsi Lapangan Kerja Informal Menurut Tingkat Pendidikan,Tenaga Kerja
76,Jumlah Pelanggan Perusahaan Air Bersih,Energi
115,Jumlah Air Bersih yang Disalurkan Perusahaan Air Bersih,Energi
314,Listrik Yang Didistribusikan Kepada Pelanggan,Energi
317,Pelanggan Perusahaan Listrik Negara,Energi
321,Kapasitas Terpasang PLN menurut Jenis Pembangkit Listrik,Energi
322,Pekerja Teknik dan Administrasi PLN,Energi
323,Perkembangan Beberapa Indikator Hasil Gas Kota Disalurkan oleh PT. PGN (Persero),Energi
324,Nilai Air Bersih yang Disalurkan,Energi
325,Jumlah Pegawai Perusahaan Air Bersih,Energi
640,Indikator Penting Perusahaan Listrik,Energi
859,Listrik yang Didistribusikan Menurut Provinsi (GWh),Energi
861,Volume Penjualan Gas Alam Melalui Saluran Pipa Menurut Jenis Pelanggan,Energi
864,Tenaga Listrik yang Dibangkitkan Menurut Provinsi,Energi
867,Kapasitas Produksi Potensial Perusahaan Air Bersih Menurut Provinsi ,Energi
869,Kapasitas Terpasang Pembangkit Listrik Menurut Provinsi,Energi
873,Indikator Penting Perusahaan Air Bersih,Energi
876,Indikator Penting Perusahaan Gas,Energi
1155,Rasio Elektrifikasi,Energi
1156,Konsumsi Listrik per Kapita,Energi
1157,Rasio Penggunaan Gas Rumah Tangga,Energi
1158,Proporsi Pasokan Energi Primer,Energi
1786,Jumlah sambungan jaringan gas untuk rumah tangga,Energi
1808,Intensitas Energi Primer,Energi
1824,Bauran Energi Terbarukan,Energi
196,Nilai Ekspor,Ekspor-Impor
203,Nilai (Migas-NonMigas),Ekspor-Impor
204,Volume (Migas-NonMigas),Ekspor-Impor
336,Neraca Perdagangan beberapa Negara,Ekspor-Impor
497,Nilai Impor,Ekspor-Impor
498,Nilai Neraca Perdagangan,Ekspor-Impor
719,Indeks Unit Value Ekspor Bulanan menurut Kode SITC 3 Digit (2013=100),Ekspor-Impor
1261,Pertumbuhan Ekspor Produk Non Migas,Ekspor-Impor
1492,Volume Ekspor Menurut Golongan SITC,Ekspor-Impor
1493,Volume Impor Menurut Golongan SITC,Ekspor-Impor
1494,Nilai Ekspor Menurut Golongan SITC,Ekspor-Impor
1495,Nilai Impor Menurut Golongan SITC,Ekspor-Impor
1753,Nilai Ekspor Migas-NonMigas,Ekspor-Impor
1754,Nilai Impor Migas-NonMigas,Ekspor-Impor
1837,Volume Impor (Berat Bersih) Menurut Golongan Penggunaan Barang,Ekspor-Impor
1838,Nilai Impor (Nilai CIF) Menurut Golongan Penggunaan Barang,Ekspor-Impor
1979,Indeks Unit Value Ekspor Bulanan menurut Kode SITC 3 Digit (2018=100),Ekspor-Impor
2172,Volume Ekspor Migas-NonMigas,Ekspor-Impor
2173,Volume Impor Migas-NonMigas,Ekspor-Impor
88,IBS Bulanan (2010=100),Industri Besar dan Sedang
89,IBS Triwulanan (2010=100),Industri Besar dan Sedang
90,IBS Bulanan (2000=100),Industri Besar dan Sedang
91,IBS Triwulanan (2000=100),Industri Besar dan Sedang
200,Jumlah Perusahaan IBS (KBLI 2020),Industri Besar dan Sedang
201,Jumlah Perusahaan IBS (KBLI 2000),Industri Besar dan Sedang
673,Produksi Kendaraan Bermotor dalam Negeri,Industri Besar dan Sedang
720,Produktivitas Tenaga Kerja Menurut Sub Sektor,Industri Besar dan Sedang
721,Produktivitas Tenaga Kerja,Industri Besar dan Sedang
723,Perubahan Modal tetap IBS menurut KBLI 2 digit [KBLI 2009],Industri Besar dan Sedang
727,Perubahan Modal tetap Industri Besar Dan Sedang Menurut Subsektor [KBLI 2000],Industri Besar dan Sedang
730,Jumlah Tenaga Kerja Industri Besar Dan Sedang Menurut Sub Sektor [KBLI 2020],Industri Besar dan Sedang
731,Jumlah Tenaga Kerja Industri Besar Dan Sedang Menurut Sub Sektor [KBLI 2000],Industri Besar dan Sedang
732,"Jumlah Industri Pengolahan Besar dan Sedang, Jawa dan Luar Jawa",Industri Besar dan Sedang
733,Pajak Tidak Langsung IBS menurut KBLI 2 digit [KBLI 2020],Industri Besar dan Sedang
734,Pajak Tidak Langsung IBS menurut KBLI 2 Digit [KBLI 2000],Industri Besar dan Sedang
735,Pengeluaran untuk Tenaga Kerja Industri Besar Dan Sedang Menurut Sub Sektor [KBLI 2009],Industri Besar dan Sedang
736,Pengeluaran untuk Tenaga Kerja Industri Besar Dan Sedang Menurut Sub Sektor [KBLI 2000],Industri Besar dan Sedang
737,Nilai Output IBS menurut KBLI 2 Digit [KBLI 2009],Industri Besar dan Sedang
738,Nilai Output IBS menurut KBLI 2 Digit [KBLI 2000],Industri Besar dan Sedang
739,Nilai Tambah (Biaya Faktor Produksi) Industri Besar sedang Menurut Subsektor [KBLI 2020],Industri Besar dan Sedang
740,Nilai Tambah (Biaya Faktor Produksi) Industri Besar sedang Menurut Subsektor [KBLI 2000],Industri Besar dan Sedang
741,Biaya Input IBS menurut KBLI 2 Digit [KBLI 2020],Industri Besar dan Sedang
742,Biaya Input IBS menurut KBLI 2 Digit [KBLI 2000],Industri Besar dan Sedang
743,Nilai Tambah (Harga Pasar) Industri Besar sedang Menurut Subsektor [KBLI 2020],Industri Besar dan Sedang
744,Nilai Tambah (Harga Pasar) Industri Besar Sedang Menurut Subsektor [KBLI 2000],Industri Besar dan Sedang
745,Komposisi Biaya Input Industri Besar Dan Sedang,Industri Besar dan Sedang
746,Komposisi Nilai Output Industri Besar Dan Sedang,Industri Besar dan Sedang
1214,Proporsi Nilai Tambah Sektor Industri Manufaktur Terhadap PDB,Industri Besar dan Sedang
1215,Nilai Tambah Sektor Industri Manufaktur per Kapita,Industri Besar dan Sedang
1216,Laju Pertumbuhan PDB Industri Manufaktur,Industri Besar dan Sedang
1217,Proporsi Tenaga Kerja pada Sektor Industri Manufaktur,Industri Besar dan Sedang
1219,Proporsi Nilai Tambah Industri Kecil Terhadap Total Nilai Tambah Industri,Industri Besar dan Sedang
1220,Proporsi Industri Kecil Dengan Pinjaman Atau Kredit,Industri Besar dan Sedang
2077,Indeks Produksi Bulanan Industri Besar dan Sedang Menurut KBLI 2 Digit [KBLI 2009] (2010=100),Industri Besar dan Sedang
2084,Indeks Produksi Triwulanan Industri Besar dan Sedang Menurut KBLI 2 Digit [KBLI 2009] (2010=100),Industri Besar dan Sedang
2086,Indeks Produksi Triwulanan Industri Besar dan Sedang Menurut KBLI 2 Digit [KBLI 2000] (2000=100),Industri Besar dan Sedang
92,Produksi Bahan Bakar Minyak,Pertambangan
353,Produksi Minyak Mentah,Pertambangan
508,Produksi Barang Tambang Mineral,Pertambangan
510,Volume Produksi Pertambangan Bahan Galian,Pertambangan
8,PDB Menurut Lapangan Usaha,Produk Domestik Bruto (Lapangan Usaha)
9,Laju Pertumbuhan PDB Menurut Lapangan Usaha,Produk Domestik Bruto (Lapangan Usaha)
65,[Seri 2010] PDB Seri 2010,Produk Domestik Bruto (Lapangan Usaha)
104,[Seri 2010] Laju Pertumbuhan PDB Seri 2010,Produk Domestik Bruto (Lapangan Usaha)
105,[Seri 2010] Laju Implisit PDB Seri 2010,Produk Domestik Bruto (Lapangan Usaha)
106,[Seri 2010] Distribusi PDB Triwulanan Seri 2010 Atas Dasar Harga Berlaku,Produk Domestik Bruto (Lapangan Usaha)
129,[Seri 2010] Indeks Implisit PDB Seri 2010,Produk Domestik Bruto (Lapangan Usaha)
554,[Seri 2010] Sumber Pertumbuhan PDB Seri 2010,Produk Domestik Bruto (Lapangan Usaha)
1123,Laju Pertumbuhan Produk Domestik Bruto Beberapa Negara di Beberapa Negara Menurut Harga Konstan,Produk Domestik Bruto (Lapangan Usaha)
1124,Laju Pertumbuhan PDB per Kapita Beberapa Negara Menurut Harga Konstan,Produk Domestik Bruto (Lapangan Usaha)
1132,[Seri 2000] Distribusi Persentase Produk Domestik Bruto Triwulanan  Atas Dasar Harga Berlaku Menurut Lapangan Usaha,Produk Domestik Bruto (Lapangan Usaha)
1136,Perkembangan Beberapa Agregat Pendapatan dan Pendapatan per Kapita Atas Dasar Harga Berlaku,Produk Domestik Bruto (Lapangan Usaha)
120,Dependency Ratio Hasil Proyeksi Penduduk,Kependudukan
136,Distribusi Persentase Penduduk,Kependudukan
141,Kepadatan Penduduk menurut Provinsi,Kependudukan
143,Rasio Jenis Kelamin,Kependudukan
148,Rata-rata Banyaknya Anggota Rumah Tangga,Kependudukan
153,Banyaknya Rumah Tangga,Kependudukan
156,Migrasi Seumur Hidup,Kependudukan
290,Perkiraan Penduduk Beberapa Negara,Kependudukan
292,Kepadatan Penduduk Beberapa Negara (penduduk per km2),Kependudukan
929,Migrasi Risen (Migrasi Masuk),Kependudukan
930,Migrasi Risen (Migrasi Keluar),Kependudukan
1353,Angka Kelahiran Pada Perempuan Usia 15-19 Tahun Menurut Provinsi ,Kependudukan
1410,Proporsi anak umur di bawah 5 tahun yang kelahirannya dicatat oleh lembaga pencatatan sipil Menurut Provinsi,Kependudukan
1411,Proporsi anak umur di bawah 5 tahun yang kelahirannya dicatat oleh lembaga pencatatan sipil Menurut Jenis Kelamin,Kependudukan
1412,Persentase anak yang memiliki akta kelahiran Menurut Provinsi,Kependudukan
1413,Persentase anak yang memiliki akta kelahiran Menurut Daerah Tempat Tinggal,Kependudukan
1612,Angka Kelahiran Pada Perempuan Usia 15-19 Tahun Menurut Daerah Tempat Tinggal ,Kependudukan
1811,Proporsi Penduduk 50 Tahun ke Atas,Kependudukan
1819,Persentase Penduduk yang Berpergian dengan Jarak ≥ 100 Km PP menurut Wilayah,Kependudukan
1827,Persentase Anak Berumur 0-4 Tahun yang Memiliki Akta Kelahiran Menurut Provinsi,Kependudukan
1828,Persentase Anak Berumur 0-4 Tahun yang Memiliki Akta Kelahiran Menurut Daerah Tempat Tinggal,Kependudukan
1829,Persentase Anak Berumur 0-4 Tahun yang Memiliki Akta Kelahiran Menurut Jenis Kelamin,Kependudukan
1830,Persentase Anak Berumur 0-4 Tahun yang Memiliki Akta Kelahiran Menurut Kelompok Pengeluaran,Kependudukan
1831,Persentase Anak Berumur 0-17 Tahun yang Memiliki Akta Kelahiran Menurut Provinsi,Kependudukan
1832,Persentase Anak Berumur 0-17 Tahun yang Memiliki Akta Kelahiran Menurut Daerah Tempat Tinggal,Kependudukan
1833,Persentase Anak Berumur 0-17 Tahun yang Memiliki Akta Kelahiran Menurut Jenis Kelamin,Kependudukan
1834,Persentase Anak Berumur 0-17 Tahun yang Memiliki Akta Kelahiran Menurut Kelompok Pengeluaran,Kependudukan
1886,Jumlah Penduduk Hasil Proyeksi Menurut Provinsi dan Jenis Kelamin,Kependudukan
1975,Jumlah Penduduk Pertengahan Tahun,Kependudukan
1976,Laju Pertumbuhan Penduduk,Kependudukan
2014,Persentase cakupan kepemilikan akta kelahiran pada penduduk 0-17 tahun menurut provinsi,Kependudukan
2016,Proporsi rumah tangga dengan akses terhadap pelayanan dasar menurut provinsi,Kependudukan
2017,Proporsi rumah tangga dengan akses terhadap pelayanan dasar menurut Daerah Tempat Tinggal,Kependudukan
2131,Jumlah Penduduk Hasil SP2020 menurut Wilayah dan Jenis Kelamin,Kependudukan
2133,"Jumlah Penduduk Hasil SP2020 Laki-laki menurut Wilayah, Klasifikasi Generasi",Kependudukan
2134,"Jumlah Penduduk Hasil SP2020 Perempuan menurut Wilayah, Klasifikasi Generasi",Kependudukan
2135,"Jumlah Penduduk Hasil SP2020 Laki-laki Menurut Wilayah, Kelompok Umur",Kependudukan
2137,"Jumlah Penduduk Hasil SP2020 Perempuan Menurut Wilayah, Kelompok Umur",Kependudukan
2138,Jumlah Penduduk Hasil SP2020 yang Pindah Menurut Wilayah dan Jenis Kelamin,Kependudukan
2139,"Jumlah Penduduk Hasil SP2020 Laki-laki Menurut Wilayah, Kesesuaian Alamat KK dengan Domisili",Kependudukan
2140,"Jumlah Penduduk Hasil SP2020 Perempuan Menurut Wilayah, Kesesuaian Alamat KK dengan Domisili",Kependudukan
99,Dana Pihak Ketiga Perbankan Syariah Menurut Jenis Dana,Keuangan
123,Uang Beredar,Keuangan
124,Volume Usaha Koperasi Menurut Provinsi,Keuangan
125,Transaksi dan Indeks Saham di Bursa Efek,Keuangan
126,Realisasi Pengeluaran Pemerintah Provinsi Seluruh Indonesia Menurut Jenis Pengeluaran,Keuangan
127,Realisasi Pengeluaran Pemerintah Kabupaten/Kota Seluruh Indonesia,Keuangan
284,Kurs Tengah Beberapa Mata Uang Asing Terhadap Rupiah di Bank Indonesia dan Harga Emas di Jakarta,Keuangan
379,BI Rate,Keuangan
383,Suku Bunga Kredit Rupiah Menurut Kelompok Bank,Keuangan
386,Posisi Kredit Investasi Perbankan Menurut Sektor Ekonomi,Keuangan
387,Posisi Kredit Investasi Perbankan Menurut Sektor Ekonomi (dibawah tahun 2010),Keuangan
390,Posisi Kredit Modal Kerja Perbankan Menurut Sektor Ekonomi,Keuangan
394,Posisi Kredit Modal Kerja Perbankan Menurut Sektor Ekonomi (dibawah tahun 2010),Keuangan
507,Realisasi Penerimaan Pemerintah Provinsi Seluruh Indonesia Menurut Jenis Penerimaan,Keuangan
633,Posisi Kredit Investasi Perbankan Menurut Sektor Ekonomi [Format Baru],Keuangan
634,Posisi Kredit Modal Kerja Perbankan Menurut Sektor Ekonomi [Format Baru],Keuangan
653,Realisasi Penerimaan Pemerintah Desa di Perkotaan menurut Provinsi,Keuangan
654,Realisasi Pengeluaran Pemerintah Desa di Perkotaan menurut Provinsi,Keuangan
691,Posisi Simpanan Masyarakat (Rupiah dan Valuta Asing) pada Bank Umum  Menurut Kelompok Bank,Keuangan
726,Sisa Hasil Usaha (SHU) Koperasi Menurut Provinsi,Keuangan
760,Jumlah Koperasi Aktif Menurut Provinsi,Keuangan
787,Realisasi Penerimaan Pemerintah Kabupaten/Kota Seluruh Indonesia,Keuangan
791,Tabungan Bruto Menurut Sektor Keuangan,Keuangan
793,Realisasi Investasi Penanaman Modal Dalam Negeri Menurut Provinsi (Investasi),Keuangan
794,Realisasi Investasi Penanaman Modal Dalam Negeri Menurut Provinsi (Proyek),Keuangan
917,Uang Beredar dan Faktor-Faktor yang Mempengaruhinya,Keuangan
920,Posisi Simpanan Berjangka Rupiah pada Bank Umum dan BPR Menurut Golongan Pemilik,Keuangan
924,Posisi Utang Luar Negeri Indonesia Menurut Kelompok Peminjam,Keuangan
926,Perkembangan Dana Perbankan Menurut Jenisnya,Keuangan
937,Jumlah Bank dan Kantor Bank,Keuangan
939,Pembayaran Utang Luar Negeri Pemerintah dan Bank Sentral,Keuangan
942,Posisi Utang Luar Negeri Pemerintah dan Bank Sentral Menurut Jenis Utang,Keuangan
1039,Rata-rata Harga Valuta Asing Terpilih menurut Provinsi (USD),Keuangan
1040,Rata-rata Harga Valuta Asing Terpilih menurut Provinsi (AUD),Keuangan
1041,Rata-rata Harga Valuta Asing Terpilih menurut Provinsi (HKD),Keuangan
1042,Rata-rata Harga Valuta Asing Terpilih menurut Provinsi (GBP),Keuangan
1070,Realisasi Pendapatan Negara,Keuangan
1077,Realisasi Penerimaan dan Pengeluaran Pemerintah Desa Seluruh Indonesia,Keuangan
1079,Penerimaan/Pengeluaran Pemerintah Desa,Keuangan
1080,Jumlah Perusahaan Asuransi dan Perusahaan Penunjang Asuransi,Keuangan
1082,Tabel Anggaran Belanja Pemerintah Pusat Berdasarkan Fungsi,Keuangan
1083,Pinjaman Investasi Bank-Bank Umum dalam Rupiah Menurut Sektor Ekonomi,Keuangan
1085,Realisasi Pengeluaran Negara (Keuangan),Keuangan
1087,"Posisi Kredit Usaha Mikro, Kecil, dan Menengah (UMKM) pada Bank Umum",Keuangan
1089,Realisasi Investasi Penanaman Modal Luar Negeri Menurut Sektor Ekonomi,Keuangan
1091,Posisi Cadangan Devisa,Keuangan
1093,Posisi Pinjaman Investasi Bank-Bank Umum dalam Rupiah dan Valuta Asing Menurut Sektor Ekonomi,Keuangan
1094,Pinjaman Neto Menurut Sektor (Keuangan),Keuangan
1097,"Tabungan Bruto, Investasi Nonfinansial, dan Pinjaman Neto Triwulan Sektor Bank Sentral",Keuangan
1099,Tabel Perkembangan UMKM,Keuangan
1101,"Tabungan Bruto, Investasi Nonfinansial, dan Pinjaman Neto Triwulan Sektor Pemerintahan Umum",Keuangan
1111,"Tabungan bruto, Investasi Nonfinansial, dan pinjaman Neto Triwulan Sektor Domestik Lain",Keuangan
1115,"Tabungan Bruto Domestik, Investasi Non Finansial Domestik, dan Tabungan Luar Negeri Sektor Bank Triwulanan",Keuangan
1235,Proporsi pengeluaran utama pemerintah terhadap anggaran yang disetujui,Keuangan
1254,Total pendapatan pemerintah sebagai proporsi terhadap PDB menurut sumbernya,Keuangan
1256,Proporsi Anggaran Domestik yang Didanai Oleh Pajak Domestik,Keuangan
1258,Proporsi Volume Remitansi (Dalam US Dollars) Terhadap Total PDB,Keuangan
1260,Proporsi Pembayaran Utang Dan Bunga (Debt Service) Terhadap Ekspor Barang Dan Jasa,Keuangan
1529,Rasio Penerimaan Pajak Terhadap PDB,Keuangan
1587,Persentase Total Pajak Dalam Negeri terhadap Belanja Negara,Keuangan
1588,Proporsi Realisasi Pendapatan Pemerintah Terhadap Produk Domestik Bruto,Keuangan
1759,"Pengeluaran untuk layanan pokok (pendidikan, kesehatan dan perlindungan sosial) sebagai persentase dari total belanja pemerintah",Keuangan
1825,Proporsi Anggaran Riset Pemerintah Terhadap PDB,Keuangan
1839,Realisasi Investasi Penanaman Modal Luar Negeri Menurut Sektor Ekonomi (23 Sektor),Keuangan
1840,Realisasi Investasi Penanaman Modal Luar Negeri Menurut Provinsi,Keuangan
1841,Realisasi Investasi Penanaman Modal Dalam Negeri Menurut Sektor Ekonomi,Keuangan
1842,Realisasi Investasi Penanaman Modal Dalam Negeri Menurut Sektor Ekonomi (23 Sektor),Keuangan
1843,Realisasi Investasi Penanaman Modal Luar Negeri Menurut Negara,Keuangan
1958,Perkembangan Dana Pihak Ketiga Perbankan Menurut Jenisnya		,Keuangan
1959,Posisi Dana Pihak Ketiga Perbankan (Rupiah dan Valuta Asing) Menurut Kelompok Bank,Keuangan
1960,Posisi Kredit Perbankan<sup>1</sup> dalam Rupiah dan Valuta Asing Menurut Sektor Ekonomi,Keuangan
1962,"Posisi Kredit Usaha Mikro, Kecil, dan Menengah (UMKM)<sup>1</sup> pada Bank Umum		",Keuangan
1965,Posisi Pinjaman Investasi Bank Umum<sup>1</sup> dalam Rupiah Menurut Sektor Ekonomi,Keuangan
1970,Posisi Simpanan Berjangka Rupiah pada Bank Umum<sup>1</sup> Menurut Golongan Pemilik,Keuangan
1977,Realisasi Penerimaan dan Pengeluaran Pemerintah Desa Seluruh Indonesia [Format Baru],Keuangan
2147,Dana Pihak Ketiga Perbankan Syariah Menurut Jenis Dana [Format Baru],Keuangan
2149,Posisi Kredit/Pembiayaan (Rupiah dan Valuta Asing) pada Bank Umum Menurut Kelompok Bank dan BPR/BPR Syariah (Rupiah) kepada Pihak Bukan Bank,Keuangan
2151,Posisi Pinjaman Investasi Bank Umum<sup>1</sup> dalam Rupiah dan Valuta Asing Menurut Sektor Ekonomi,Keuangan
2180,Realisasi Penerimaan Pemerintah Provinsi Seluruh Indonesia Menurut Jenis Penerimaan [Rincian 2022],Keuangan
2184,Realisasi Pengeluaran Pemerintah Provinsi Seluruh Indonesia Menurut Jenis Pengeluaran [Rincian 2022],Keuangan
74,"Jumlah Kunjungan Wisatawan Mancanegara per bulan ke Indonesia Menurut Pintu Masuk, 2008 - 2017",Pariwisata
122,Tingkat Penghunian Kamar pada Hotel Bintang,Pariwisata
272,Rata-Rata Pengeluaran Wisatawan Mancanegara per Kunjungan Menurut Negara Tempat Tinggal ,Pariwisata
282,Tingkat Penghunian Kamar Hotel,Pariwisata
307,"Jumlah Akomodasi, Kamar, dan Tempat Tidur yang Tersedia pada Hotel Bintang",Pariwisata
309,"Jumlah Akomodasi, Kamar, dan Tempat Tidur yang Tersedia pada Hotel Nonbintang",Pariwisata
310,Jumlah Tamu Asing pada Hotel Bintang,Pariwisata
326,Jumlah Tamu Asing pada Hotel Non Bintang ,Pariwisata
327,Jumlah Kedatangan Wisatawan Mancanegara ke Indonesia Menurut Negara Tempat Tinggal,Pariwisata
328,Jumlah Tamu Indonesia pada Hotel Bintang,Pariwisata
329,Jumlah Tamu Indonesia pada Hotel Non Bintang,Pariwisata
331,Penerimaan dari Wisatawan Mancanegara,Pariwisata
332,Rata-rata Lama Menginap Tamu Asing pada Hotel Bintang,Pariwisata
