id,values,variabel,tahun,data_title
1663801150,34.14,Demonstrasi/mogok yang bersifat kekerasan,2015,Indeks Demokrasi Indonesia (IDI) Menurut Indikator
1663801160,43.06,Demonstrasi/mogok yang bersifat kekerasan,2016,Indeks Demokrasi Indonesia (IDI) Menurut Indikator
1663801170,29.22,Demonstrasi/mogok yang bersifat kekerasan,2017,Indeks Demokrasi Indonesia (IDI) Menurut Indikator
1663801180,30.37,Demonstrasi/mogok yang bersifat kekerasan,2018,Indeks Demokrasi Indonesia (IDI) Menurut Indikator
1663801190,34.91,Demonstrasi/mogok yang bersifat kekerasan,2019,Indeks Demokrasi Indonesia (IDI) Menurut Indikator
1663801200,35.55,Demonstrasi/mogok yang bersifat kekerasan,2020,Indeks Demokrasi Indonesia (IDI) Menurut Indikator
1763801090,28.56,Pengaduan masyarakat mengenai penyelenggaraan pemerintahan,2009,Indeks Demokrasi Indonesia (IDI) Menurut Indikator
1763801100,49.17,Pengaduan masyarakat mengenai penyelenggaraan pemerintahan,2010,Indeks Demokrasi Indonesia (IDI) Menurut Indikator
1763801110,56.24,Pengaduan masyarakat mengenai penyelenggaraan pemerintahan,2011,Indeks Demokrasi Indonesia (IDI) Menurut Indikator
1763801120,69.91,Pengaduan masyarakat mengenai penyelenggaraan pemerintahan,2012,Indeks Demokrasi Indonesia (IDI) Menurut Indikator
1763801130,72.51,Pengaduan masyarakat mengenai penyelenggaraan pemerintahan,2013,Indeks Demokrasi Indonesia (IDI) Menurut Indikator
1763801140,76.83,Pengaduan masyarakat mengenai penyelenggaraan pemerintahan,2014,Indeks Demokrasi Indonesia (IDI) Menurut Indikator
1763801150,87.04,Pengaduan masyarakat mengenai penyelenggaraan pemerintahan,2015,Indeks Demokrasi Indonesia (IDI) Menurut Indikator
1763801160,77.21,Pengaduan masyarakat mengenai penyelenggaraan pemerintahan,2016,Indeks Demokrasi Indonesia (IDI) Menurut Indikator
1763801170,83.09,Pengaduan masyarakat mengenai penyelenggaraan pemerintahan,2017,Indeks Demokrasi Indonesia (IDI) Menurut Indikator
1763801180,78.19,Pengaduan masyarakat mengenai penyelenggaraan pemerintahan,2018,Indeks Demokrasi Indonesia (IDI) Menurut Indikator
1763801190,78.53,Pengaduan masyarakat mengenai penyelenggaraan pemerintahan,2019,Indeks Demokrasi Indonesia (IDI) Menurut Indikator
1763801200,72.44,Pengaduan masyarakat mengenai penyelenggaraan pemerintahan,2020,Indeks Demokrasi Indonesia (IDI) Menurut Indikator
1863801090,91.46,Keberpihakan KPUD dalam penyelenggaraan pemilu,2009,Indeks Demokrasi Indonesia (IDI) Menurut Indikator
1863801100,91.46,Keberpihakan KPUD dalam penyelenggaraan pemilu,2010,Indeks Demokrasi Indonesia (IDI) Menurut Indikator
1863801110,91.46,Keberpihakan KPUD dalam penyelenggaraan pemilu,2011,Indeks Demokrasi Indonesia (IDI) Menurut Indikator
1863801120,91.46,Keberpihakan KPUD dalam penyelenggaraan pemilu,2012,Indeks Demokrasi Indonesia (IDI) Menurut Indikator
1863801130,91.46,Keberpihakan KPUD dalam penyelenggaraan pemilu,2013,Indeks Demokrasi Indonesia (IDI) Menurut Indikator
1863801140,98.9,Keberpihakan KPUD dalam penyelenggaraan pemilu,2014,Indeks Demokrasi Indonesia (IDI) Menurut Indikator
1863801150,98.93,Keberpihakan KPUD dalam penyelenggaraan pemilu,2015,Indeks Demokrasi Indonesia (IDI) Menurut Indikator
1863801160,98.93,Keberpihakan KPUD dalam penyelenggaraan pemilu,2016,Indeks Demokrasi Indonesia (IDI) Menurut Indikator
1863801170,98.93,Keberpihakan KPUD dalam penyelenggaraan pemilu,2017,Indeks Demokrasi Indonesia (IDI) Menurut Indikator
1863801180,98.93,Keberpihakan KPUD dalam penyelenggaraan pemilu,2018,Indeks Demokrasi Indonesia (IDI) Menurut Indikator
1863801190,81.55,Keberpihakan KPUD dalam penyelenggaraan pemilu,2019,Indeks Demokrasi Indonesia (IDI) Menurut Indikator
1863801200,81.55,Keberpihakan KPUD dalam penyelenggaraan pemilu,2020,Indeks Demokrasi Indonesia (IDI) Menurut Indikator
1963801090,83.89,Kecurangan dalam penghitungan suara,2009,Indeks Demokrasi Indonesia (IDI) Menurut Indikator
1963801100,83.89,Kecurangan dalam penghitungan suara,2010,Indeks Demokrasi Indonesia (IDI) Menurut Indikator
1963801110,83.89,Kecurangan dalam penghitungan suara,2011,Indeks Demokrasi Indonesia (IDI) Menurut Indikator
1963801120,83.89,Kecurangan dalam penghitungan suara,2012,Indeks Demokrasi Indonesia (IDI) Menurut Indikator
1963801130,83.89,Kecurangan dalam penghitungan suara,2013,Indeks Demokrasi Indonesia (IDI) Menurut Indikator
1963801140,91.83,Kecurangan dalam penghitungan suara,2014,Indeks Demokrasi Indonesia (IDI) Menurut Indikator
1963801150,92.03,Kecurangan dalam penghitungan suara,2015,Indeks Demokrasi Indonesia (IDI) Menurut Indikator
1963801160,92.03,Kecurangan dalam penghitungan suara,2016,Indeks Demokrasi Indonesia (IDI) Menurut Indikator
1963801170,92.03,Kecurangan dalam penghitungan suara,2017,Indeks Demokrasi Indonesia (IDI) Menurut Indikator
1963801180,92.03,Kecurangan dalam penghitungan suara,2018,Indeks Demokrasi Indonesia (IDI) Menurut Indikator
1963801190,89.95,Kecurangan dalam penghitungan suara,2019,Indeks Demokrasi Indonesia (IDI) Menurut Indikator
1963801200,89.95,Kecurangan dalam penghitungan suara,2020,Indeks Demokrasi Indonesia (IDI) Menurut Indikator
2063801090,54.12,Alokasi anggaran pendidikan dan kesehatan,2009,Indeks Demokrasi Indonesia (IDI) Menurut Indikator
2063801100,62.5,Alokasi anggaran pendidikan dan kesehatan,2010,Indeks Demokrasi Indonesia (IDI) Menurut Indikator
2063801110,65.32,Alokasi anggaran pendidikan dan kesehatan,2011,Indeks Demokrasi Indonesia (IDI) Menurut Indikator
2063801120,0.0,Alokasi anggaran pendidikan dan kesehatan,2012,Indeks Demokrasi Indonesia (IDI) Menurut Indikator
2063801130,48.59,Alokasi anggaran pendidikan dan kesehatan,2013,Indeks Demokrasi Indonesia (IDI) Menurut Indikator
2063801140,49.58,Alokasi anggaran pendidikan dan kesehatan,2014,Indeks Demokrasi Indonesia (IDI) Menurut Indikator
2063801150,57.23,Alokasi anggaran pendidikan dan kesehatan,2015,Indeks Demokrasi Indonesia (IDI) Menurut Indikator
2063801160,60.86,Alokasi anggaran pendidikan dan kesehatan,2016,Indeks Demokrasi Indonesia (IDI) Menurut Indikator
2063801170,75.24,Alokasi anggaran pendidikan dan kesehatan,2017,Indeks Demokrasi Indonesia (IDI) Menurut Indikator
2063801180,74.02,Alokasi anggaran pendidikan dan kesehatan,2018,Indeks Demokrasi Indonesia (IDI) Menurut Indikator
2063801190,78.07,Alokasi anggaran pendidikan dan kesehatan,2019,Indeks Demokrasi Indonesia (IDI) Menurut Indikator
2063801200,85.76,Alokasi anggaran pendidikan dan kesehatan,2020,Indeks Demokrasi Indonesia (IDI) Menurut Indikator
2163801090,5.65,Perda yang merupakan inisiatif DPRD,2009,Indeks Demokrasi Indonesia (IDI) Menurut Indikator
2163801100,7.23,Perda yang merupakan inisiatif DPRD,2010,Indeks Demokrasi Indonesia (IDI) Menurut Indikator
2163801110,14.41,Perda yang merupakan inisiatif DPRD,2011,Indeks Demokrasi Indonesia (IDI) Menurut Indikator
2163801120,16.72,Perda yang merupakan inisiatif DPRD,2012,Indeks Demokrasi Indonesia (IDI) Menurut Indikator
2163801130,20.6,Perda yang merupakan inisiatif DPRD,2013,Indeks Demokrasi Indonesia (IDI) Menurut Indikator
2163801140,27.74,Perda yang merupakan inisiatif DPRD,2014,Indeks Demokrasi Indonesia (IDI) Menurut Indikator
2163801150,16.31,Perda yang merupakan inisiatif DPRD,2015,Indeks Demokrasi Indonesia (IDI) Menurut Indikator
2163801160,35.29,Perda yang merupakan inisiatif DPRD,2016,Indeks Demokrasi Indonesia (IDI) Menurut Indikator
2163801170,44.9,Perda yang merupakan inisiatif DPRD,2017,Indeks Demokrasi Indonesia (IDI) Menurut Indikator
2163801180,40.35,Perda yang merupakan inisiatif DPRD,2018,Indeks Demokrasi Indonesia (IDI) Menurut Indikator
2163801190,46.16,Perda yang merupakan inisiatif DPRD,2019,Indeks Demokrasi Indonesia (IDI) Menurut Indikator
2163801200,31.7,Perda yang merupakan inisiatif DPRD,2020,Indeks Demokrasi Indonesia (IDI) Menurut Indikator
2263801090,7.79,Rekomendasi DPRD kepada Eksekutif,2009,Indeks Demokrasi Indonesia (IDI) Menurut Indikator
2263801100,2.81,Rekomendasi DPRD kepada Eksekutif,2010,Indeks Demokrasi Indonesia (IDI) Menurut Indikator
2263801110,11.04,Rekomendasi DPRD kepada Eksekutif,2011,Indeks Demokrasi Indonesia (IDI) Menurut Indikator
2263801120,7.25,Rekomendasi DPRD kepada Eksekutif,2012,Indeks Demokrasi Indonesia (IDI) Menurut Indikator
2263801130,7.36,Rekomendasi DPRD kepada Eksekutif,2013,Indeks Demokrasi Indonesia (IDI) Menurut Indikator
2263801140,16.02,Rekomendasi DPRD kepada Eksekutif,2014,Indeks Demokrasi Indonesia (IDI) Menurut Indikator
2263801150,14.29,Rekomendasi DPRD kepada Eksekutif,2015,Indeks Demokrasi Indonesia (IDI) Menurut Indikator
2263801160,6.09,Rekomendasi DPRD kepada Eksekutif,2016,Indeks Demokrasi Indonesia (IDI) Menurut Indikator
2263801170,17.23,Rekomendasi DPRD kepada Eksekutif,2017,Indeks Demokrasi Indonesia (IDI) Menurut Indikator
2263801180,20.8,Rekomendasi DPRD kepada Eksekutif,2018,Indeks Demokrasi Indonesia (IDI) Menurut Indikator
2263801190,16.7,Rekomendasi DPRD kepada Eksekutif,2019,Indeks Demokrasi Indonesia (IDI) Menurut Indikator
2263801200,18.8,Rekomendasi DPRD kepada Eksekutif,2020,Indeks Demokrasi Indonesia (IDI) Menurut Indikator
2363801090,13.33,Kegiatan kaderisasi yang dilakukan partai peserta pemilu,2009,Indeks Demokrasi Indonesia (IDI) Menurut Indikator
2363801100,17.84,Kegiatan kaderisasi yang dilakukan partai peserta pemilu,2010,Indeks Demokrasi Indonesia (IDI) Menurut Indikator
2363801110,63.72,Kegiatan kaderisasi yang dilakukan partai peserta pemilu,2011,Indeks Demokrasi Indonesia (IDI) Menurut Indikator
2363801120,68.4,Kegiatan kaderisasi yang dilakukan partai peserta pemilu,2012,Indeks Demokrasi Indonesia (IDI) Menurut Indikator
2363801130,50.0,Kegiatan kaderisasi yang dilakukan partai peserta pemilu,2013,Indeks Demokrasi Indonesia (IDI) Menurut Indikator
2363801140,58.74,Kegiatan kaderisasi yang dilakukan partai peserta pemilu,2014,Indeks Demokrasi Indonesia (IDI) Menurut Indikator
2363801150,56.3,Kegiatan kaderisasi yang dilakukan partai peserta pemilu,2015,Indeks Demokrasi Indonesia (IDI) Menurut Indikator
2363801160,47.9,Kegiatan kaderisasi yang dilakukan partai peserta pemilu,2016,Indeks Demokrasi Indonesia (IDI) Menurut Indikator
2363801170,68.91,Kegiatan kaderisasi yang dilakukan partai peserta pemilu,2017,Indeks Demokrasi Indonesia (IDI) Menurut Indikator
2363801180,80.25,Kegiatan kaderisasi yang dilakukan partai peserta pemilu,2018,Indeks Demokrasi Indonesia (IDI) Menurut Indikator
2363801190,78.57,Kegiatan kaderisasi yang dilakukan partai peserta pemilu,2019,Indeks Demokrasi Indonesia (IDI) Menurut Indikator
2363801200,73.11,Kegiatan kaderisasi yang dilakukan partai peserta pemilu,2020,Indeks Demokrasi Indonesia (IDI) Menurut Indikator
2463801090,72.92,Persentase perempuan pengurus partai politik,2009,Indeks Demokrasi Indonesia (IDI) Menurut Indikator
2463801100,73.19,Persentase perempuan pengurus partai politik,2010,Indeks Demokrasi Indonesia (IDI) Menurut Indikator
2463801110,73.41,Persentase perempuan pengurus partai politik,2011,Indeks Demokrasi Indonesia (IDI) Menurut Indikator
2463801120,79.6,Persentase perempuan pengurus partai politik,2012,Indeks Demokrasi Indonesia (IDI) Menurut Indikator
2463801130,85.13,Persentase perempuan pengurus partai politik,2013,Indeks Demokrasi Indonesia (IDI) Menurut Indikator
2463801140,88.38,Persentase perempuan pengurus partai politik,2014,Indeks Demokrasi Indonesia (IDI) Menurut Indikator
2463801150,84.17,Persentase perempuan pengurus partai politik,2015,Indeks Demokrasi Indonesia (IDI) Menurut Indikator
2463801160,91.84,Persentase perempuan pengurus partai politik,2016,Indeks Demokrasi Indonesia (IDI) Menurut Indikator
2463801170,96.27,Persentase perempuan pengurus partai politik,2017,Indeks Demokrasi Indonesia (IDI) Menurut Indikator
2463801180,98.76,Persentase perempuan pengurus partai politik,2018,Indeks Demokrasi Indonesia (IDI) Menurut Indikator
2463801190,99.07,Persentase perempuan pengurus partai politik,2019,Indeks Demokrasi Indonesia (IDI) Menurut Indikator
2463801200,98.62,Persentase perempuan pengurus partai politik,2020,Indeks Demokrasi Indonesia (IDI) Menurut Indikator
2563801150,62.93,Kebijakan pejabat pemerintah daerah yang dinyatakan bersalah oleh keputusan PTUN,2015,Indeks Demokrasi Indonesia (IDI) Menurut Indikator
2563801160,67.26,Kebijakan pejabat pemerintah daerah yang dinyatakan bersalah oleh keputusan PTUN,2016,Indeks Demokrasi Indonesia (IDI) Menurut Indikator
2563801170,77.09,Kebijakan pejabat pemerintah daerah yang dinyatakan bersalah oleh keputusan PTUN,2017,Indeks Demokrasi Indonesia (IDI) Menurut Indikator
2563801180,72.76,Kebijakan pejabat pemerintah daerah yang dinyatakan bersalah oleh keputusan PTUN,2018,Indeks Demokrasi Indonesia (IDI) Menurut Indikator
2563801190,73.45,Kebijakan pejabat pemerintah daerah yang dinyatakan bersalah oleh keputusan PTUN,2019,Indeks Demokrasi Indonesia (IDI) Menurut Indikator
2563801200,68.81,Kebijakan pejabat pemerintah daerah yang dinyatakan bersalah oleh keputusan PTUN,2020,Indeks Demokrasi Indonesia (IDI) Menurut Indikator
2663801090,92.04,Laporan dan berita penggunaan fasilitas pemerintah untuk kepentingan calon/parpol tertentu dalam pemilu legislatif 1,2009,Indeks Demokrasi Indonesia (IDI) Menurut Indikator
2663801100,92.04,Laporan dan berita penggunaan fasilitas pemerintah untuk kepentingan calon/parpol tertentu dalam pemilu legislatif 1,2010,Indeks Demokrasi Indonesia (IDI) Menurut Indikator
2663801110,92.04,Laporan dan berita penggunaan fasilitas pemerintah untuk kepentingan calon/parpol tertentu dalam pemilu legislatif 1,2011,Indeks Demokrasi Indonesia (IDI) Menurut Indikator
2663801120,92.04,Laporan dan berita penggunaan fasilitas pemerintah untuk kepentingan calon/parpol tertentu dalam pemilu legislatif 1,2012,Indeks Demokrasi Indonesia (IDI) Menurut Indikator
2663801130,92.04,Laporan dan berita penggunaan fasilitas pemerintah untuk kepentingan calon/parpol tertentu dalam pemilu legislatif 1,2013,Indeks Demokrasi Indonesia (IDI) Menurut Indikator
2663801140,99.9,Laporan dan berita penggunaan fasilitas pemerintah untuk kepentingan calon/parpol tertentu dalam pemilu legislatif 1,2014,Indeks Demokrasi Indonesia (IDI) Menurut Indikator
2763801150,44.85,Upaya penyediaan informasi APBD oleh pemerintah daerah,2015,Indeks Demokrasi Indonesia (IDI) Menurut Indikator
2763801160,30.88,Upaya penyediaan informasi APBD oleh pemerintah daerah,2016,Indeks Demokrasi Indonesia (IDI) Menurut Indikator
2763801170,38.72,Upaya penyediaan informasi APBD oleh pemerintah daerah,2017,Indeks Demokrasi Indonesia (IDI) Menurut Indikator
2763801180,41.42,Upaya penyediaan informasi APBD oleh pemerintah daerah,2018,Indeks Demokrasi Indonesia (IDI) Menurut Indikator
2763801190,53.43,Upaya penyediaan informasi APBD oleh pemerintah daerah,2019,Indeks Demokrasi Indonesia (IDI) Menurut Indikator
2763801200,52.08,Upaya penyediaan informasi APBD oleh pemerintah daerah,2020,Indeks Demokrasi Indonesia (IDI) Menurut Indikator
2863801090,85.12,Laporan dan berita keterlibatan PNS dalam kegiatan politik parpol pada pemilu legislatif 1,2009,Indeks Demokrasi Indonesia (IDI) Menurut Indikator
2863801100,85.12,Laporan dan berita keterlibatan PNS dalam kegiatan politik parpol pada pemilu legislatif 1,2010,Indeks Demokrasi Indonesia (IDI) Menurut Indikator
2863801110,85.12,Laporan dan berita keterlibatan PNS dalam kegiatan politik parpol pada pemilu legislatif 1,2011,Indeks Demokrasi Indonesia (IDI) Menurut Indikator
2863801120,85.12,Laporan dan berita keterlibatan PNS dalam kegiatan politik parpol pada pemilu legislatif 1,2012,Indeks Demokrasi Indonesia (IDI) Menurut Indikator
2863801130,85.12,Laporan dan berita keterlibatan PNS dalam kegiatan politik parpol pada pemilu legislatif 1,2013,Indeks Demokrasi Indonesia (IDI) Menurut Indikator
2863801140,98.85,Laporan dan berita keterlibatan PNS dalam kegiatan politik parpol pada pemilu legislatif 1,2014,Indeks Demokrasi Indonesia (IDI) Menurut Indikator
2963801090,85.91,Keputusan hakim yang kontroversial,2009,Indeks Demokrasi Indonesia (IDI) Menurut Indikator
2963801100,90.3,Keputusan hakim yang kontroversial,2010,Indeks Demokrasi Indonesia (IDI) Menurut Indikator
2963801110,76.97,Keputusan hakim yang kontroversial,2011,Indeks Demokrasi Indonesia (IDI) Menurut Indikator
2963801120,86.97,Keputusan hakim yang kontroversial,2012,Indeks Demokrasi Indonesia (IDI) Menurut Indikator
2963801130,92.73,Keputusan hakim yang kontroversial,2013,Indeks Demokrasi Indonesia (IDI) Menurut Indikator
2963801140,88.03,Keputusan hakim yang kontroversial,2014,Indeks Demokrasi Indonesia (IDI) Menurut Indikator
2963801150,92.65,Keputusan hakim yang kontroversial,2015,Indeks Demokrasi Indonesia (IDI) Menurut Indikator
2963801160,91.54,Keputusan hakim yang kontroversial,2016,Indeks Demokrasi Indonesia (IDI) Menurut Indikator
2963801170,93.93,Keputusan hakim yang kontroversial,2017,Indeks Demokrasi Indonesia (IDI) Menurut Indikator
2963801180,92.46,Keputusan hakim yang kontroversial,2018,Indeks Demokrasi Indonesia (IDI) Menurut Indikator
2963801190,93.2,Keputusan hakim yang kontroversial,2019,Indeks Demokrasi Indonesia (IDI) Menurut Indikator
2963801200,95.04,Keputusan hakim yang kontroversial,2020,Indeks Demokrasi Indonesia (IDI) Menurut Indikator
3063801090,95.15,Penghentian penyidikan yang kontroversial oleh jaksa atau polisi,2009,Indeks Demokrasi Indonesia (IDI) Menurut Indikator
3063801100,89.7,Penghentian penyidikan yang kontroversial oleh jaksa atau polisi,2010,Indeks Demokrasi Indonesia (IDI) Menurut Indikator
3063801110,86.97,Penghentian penyidikan yang kontroversial oleh jaksa atau polisi,2011,Indeks Demokrasi Indonesia (IDI) Menurut Indikator
3063801120,77.88,Penghentian penyidikan yang kontroversial oleh jaksa atau polisi,2012,Indeks Demokrasi Indonesia (IDI) Menurut Indikator
3063801130,75.15,Penghentian penyidikan yang kontroversial oleh jaksa atau polisi,2013,Indeks Demokrasi Indonesia (IDI) Menurut Indikator
3063801140,84.55,Penghentian penyidikan yang kontroversial oleh jaksa atau polisi,2014,Indeks Demokrasi Indonesia (IDI) Menurut Indikator
3063801150,91.91,Penghentian penyidikan yang kontroversial oleh jaksa atau polisi,2015,Indeks Demokrasi Indonesia (IDI) Menurut Indikator
3063801160,91.18,Penghentian penyidikan yang kontroversial oleh jaksa atau polisi,2016,Indeks Demokrasi Indonesia (IDI) Menurut Indikator
3063801170,78.68,Penghentian penyidikan yang kontroversial oleh jaksa atau polisi,2017,Indeks Demokrasi Indonesia (IDI) Menurut Indikator
3063801180,88.97,Penghentian penyidikan yang kontroversial oleh jaksa atau polisi,2018,Indeks Demokrasi Indonesia (IDI) Menurut Indikator
3063801190,94.12,Penghentian penyidikan yang kontroversial oleh jaksa atau polisi,2019,Indeks Demokrasi Indonesia (IDI) Menurut Indikator
3063801200,85.29,Penghentian penyidikan yang kontroversial oleh jaksa atau polisi,2020,Indeks Demokrasi Indonesia (IDI) Menurut Indikator
