id,values,provinsi,tahun,aspek,data_title
15005997821100,48.14,JAMBI,2010,Aspek Hak-Hak Politik,Indeks Demokrasi Indonesia (IDI) Menurut Aspek dan Provinsi
15005997821110,46.27,JAMBI,2011,Aspek Hak-Hak Politik,Indeks Demokrasi Indonesia (IDI) Menurut Aspek dan Provinsi
15005997821120,46.6,JAMBI,2012,Aspek Hak-Hak Politik,Indeks Demokrasi Indonesia (IDI) Menurut Aspek dan Provinsi
15005997821130,41.91,JAMBI,2013,Aspek Hak-Hak Politik,Indeks Demokrasi Indonesia (IDI) Menurut Aspek dan Provinsi
15005997821140,54.01,JAMBI,2014,Aspek Hak-Hak Politik,Indeks Demokrasi Indonesia (IDI) Menurut Aspek dan Provinsi
15005997821150,62.12,JAMBI,2015,Aspek Hak-Hak Politik,Indeks Demokrasi Indonesia (IDI) Menurut Aspek dan Provinsi
15005997821160,65.63,JAMBI,2016,Aspek Hak-Hak Politik,Indeks Demokrasi Indonesia (IDI) Menurut Aspek dan Provinsi
15005997821170,62.08,JAMBI,2017,Aspek Hak-Hak Politik,Indeks Demokrasi Indonesia (IDI) Menurut Aspek dan Provinsi
15005997821180,62.76,JAMBI,2018,Aspek Hak-Hak Politik,Indeks Demokrasi Indonesia (IDI) Menurut Aspek dan Provinsi
15005997821190,64.63,JAMBI,2019,Aspek Hak-Hak Politik,Indeks Demokrasi Indonesia (IDI) Menurut Aspek dan Provinsi
15005997821200,62.98,JAMBI,2020,Aspek Hak-Hak Politik,Indeks Demokrasi Indonesia (IDI) Menurut Aspek dan Provinsi
15005997831090,72.43,JAMBI,2009,Aspek Lembaga Demokrasi,Indeks Demokrasi Indonesia (IDI) Menurut Aspek dan Provinsi
15005997831100,69.81,JAMBI,2010,Aspek Lembaga Demokrasi,Indeks Demokrasi Indonesia (IDI) Menurut Aspek dan Provinsi
15005997831110,82.27,JAMBI,2011,Aspek Lembaga Demokrasi,Indeks Demokrasi Indonesia (IDI) Menurut Aspek dan Provinsi
15005997831120,82.18,JAMBI,2012,Aspek Lembaga Demokrasi,Indeks Demokrasi Indonesia (IDI) Menurut Aspek dan Provinsi
15005997831130,74.34,JAMBI,2013,Aspek Lembaga Demokrasi,Indeks Demokrasi Indonesia (IDI) Menurut Aspek dan Provinsi
15005997831140,89.48,JAMBI,2014,Aspek Lembaga Demokrasi,Indeks Demokrasi Indonesia (IDI) Menurut Aspek dan Provinsi
15005997831150,77.72,JAMBI,2015,Aspek Lembaga Demokrasi,Indeks Demokrasi Indonesia (IDI) Menurut Aspek dan Provinsi
15005997831160,54.48,JAMBI,2016,Aspek Lembaga Demokrasi,Indeks Demokrasi Indonesia (IDI) Menurut Aspek dan Provinsi
15005997831170,77.27,JAMBI,2017,Aspek Lembaga Demokrasi,Indeks Demokrasi Indonesia (IDI) Menurut Aspek dan Provinsi
15005997831180,72.92,JAMBI,2018,Aspek Lembaga Demokrasi,Indeks Demokrasi Indonesia (IDI) Menurut Aspek dan Provinsi
15005997831190,69.21,JAMBI,2019,Aspek Lembaga Demokrasi,Indeks Demokrasi Indonesia (IDI) Menurut Aspek dan Provinsi
15005997831200,86.45,JAMBI,2020,Aspek Lembaga Demokrasi,Indeks Demokrasi Indonesia (IDI) Menurut Aspek dan Provinsi
16005997811090,95.42,SUMATERA SELATAN,2009,Aspek Kebebasan Sipil,Indeks Demokrasi Indonesia (IDI) Menurut Aspek dan Provinsi
16005997811100,100.0,SUMATERA SELATAN,2010,Aspek Kebebasan Sipil,Indeks Demokrasi Indonesia (IDI) Menurut Aspek dan Provinsi
16005997811110,84.05,SUMATERA SELATAN,2011,Aspek Kebebasan Sipil,Indeks Demokrasi Indonesia (IDI) Menurut Aspek dan Provinsi
16005997811120,93.26,SUMATERA SELATAN,2012,Aspek Kebebasan Sipil,Indeks Demokrasi Indonesia (IDI) Menurut Aspek dan Provinsi
16005997811130,91.45,SUMATERA SELATAN,2013,Aspek Kebebasan Sipil,Indeks Demokrasi Indonesia (IDI) Menurut Aspek dan Provinsi
16005997811140,86.09,SUMATERA SELATAN,2014,Aspek Kebebasan Sipil,Indeks Demokrasi Indonesia (IDI) Menurut Aspek dan Provinsi
16005997811150,96.06,SUMATERA SELATAN,2015,Aspek Kebebasan Sipil,Indeks Demokrasi Indonesia (IDI) Menurut Aspek dan Provinsi
16005997811160,91.17,SUMATERA SELATAN,2016,Aspek Kebebasan Sipil,Indeks Demokrasi Indonesia (IDI) Menurut Aspek dan Provinsi
16005997811170,90.83,SUMATERA SELATAN,2017,Aspek Kebebasan Sipil,Indeks Demokrasi Indonesia (IDI) Menurut Aspek dan Provinsi
16005997811180,83.13,SUMATERA SELATAN,2018,Aspek Kebebasan Sipil,Indeks Demokrasi Indonesia (IDI) Menurut Aspek dan Provinsi
16005997811190,80.54,SUMATERA SELATAN,2019,Aspek Kebebasan Sipil,Indeks Demokrasi Indonesia (IDI) Menurut Aspek dan Provinsi
16005997811200,80.32,SUMATERA SELATAN,2020,Aspek Kebebasan Sipil,Indeks Demokrasi Indonesia (IDI) Menurut Aspek dan Provinsi
16005997821090,56.07,SUMATERA SELATAN,2009,Aspek Hak-Hak Politik,Indeks Demokrasi Indonesia (IDI) Menurut Aspek dan Provinsi
16005997821100,55.17,SUMATERA SELATAN,2010,Aspek Hak-Hak Politik,Indeks Demokrasi Indonesia (IDI) Menurut Aspek dan Provinsi
16005997821110,49.41,SUMATERA SELATAN,2011,Aspek Hak-Hak Politik,Indeks Demokrasi Indonesia (IDI) Menurut Aspek dan Provinsi
16005997821120,55.21,SUMATERA SELATAN,2012,Aspek Hak-Hak Politik,Indeks Demokrasi Indonesia (IDI) Menurut Aspek dan Provinsi
16005997821130,50.32,SUMATERA SELATAN,2013,Aspek Hak-Hak Politik,Indeks Demokrasi Indonesia (IDI) Menurut Aspek dan Provinsi
16005997821140,63.57,SUMATERA SELATAN,2014,Aspek Hak-Hak Politik,Indeks Demokrasi Indonesia (IDI) Menurut Aspek dan Provinsi
16005997821150,78.79,SUMATERA SELATAN,2015,Aspek Hak-Hak Politik,Indeks Demokrasi Indonesia (IDI) Menurut Aspek dan Provinsi
16005997821160,81.94,SUMATERA SELATAN,2016,Aspek Hak-Hak Politik,Indeks Demokrasi Indonesia (IDI) Menurut Aspek dan Provinsi
16005997821170,63.9,SUMATERA SELATAN,2017,Aspek Hak-Hak Politik,Indeks Demokrasi Indonesia (IDI) Menurut Aspek dan Provinsi
16005997821180,73.12,SUMATERA SELATAN,2018,Aspek Hak-Hak Politik,Indeks Demokrasi Indonesia (IDI) Menurut Aspek dan Provinsi
16005997821190,81.95,SUMATERA SELATAN,2019,Aspek Hak-Hak Politik,Indeks Demokrasi Indonesia (IDI) Menurut Aspek dan Provinsi
16005997821200,71.39,SUMATERA SELATAN,2020,Aspek Hak-Hak Politik,Indeks Demokrasi Indonesia (IDI) Menurut Aspek dan Provinsi
16005997831090,69.83,SUMATERA SELATAN,2009,Aspek Lembaga Demokrasi,Indeks Demokrasi Indonesia (IDI) Menurut Aspek dan Provinsi
16005997831100,69.85,SUMATERA SELATAN,2010,Aspek Lembaga Demokrasi,Indeks Demokrasi Indonesia (IDI) Menurut Aspek dan Provinsi
16005997831110,77.05,SUMATERA SELATAN,2011,Aspek Lembaga Demokrasi,Indeks Demokrasi Indonesia (IDI) Menurut Aspek dan Provinsi
16005997831120,76.42,SUMATERA SELATAN,2012,Aspek Lembaga Demokrasi,Indeks Demokrasi Indonesia (IDI) Menurut Aspek dan Provinsi
16005997831130,63.22,SUMATERA SELATAN,2013,Aspek Lembaga Demokrasi,Indeks Demokrasi Indonesia (IDI) Menurut Aspek dan Provinsi
16005997831140,78.53,SUMATERA SELATAN,2014,Aspek Lembaga Demokrasi,Indeks Demokrasi Indonesia (IDI) Menurut Aspek dan Provinsi
16005997831150,61.0,SUMATERA SELATAN,2015,Aspek Lembaga Demokrasi,Indeks Demokrasi Indonesia (IDI) Menurut Aspek dan Provinsi
16005997831160,66.53,SUMATERA SELATAN,2016,Aspek Lembaga Demokrasi,Indeks Demokrasi Indonesia (IDI) Menurut Aspek dan Provinsi
16005997831170,69.03,SUMATERA SELATAN,2017,Aspek Lembaga Demokrasi,Indeks Demokrasi Indonesia (IDI) Menurut Aspek dan Provinsi
16005997831180,76.01,SUMATERA SELATAN,2018,Aspek Lembaga Demokrasi,Indeks Demokrasi Indonesia (IDI) Menurut Aspek dan Provinsi
16005997831190,72.23,SUMATERA SELATAN,2019,Aspek Lembaga Demokrasi,Indeks Demokrasi Indonesia (IDI) Menurut Aspek dan Provinsi
16005997831200,73.25,SUMATERA SELATAN,2020,Aspek Lembaga Demokrasi,Indeks Demokrasi Indonesia (IDI) Menurut Aspek dan Provinsi
17005997811090,94.26,BENGKULU,2009,Aspek Kebebasan Sipil,Indeks Demokrasi Indonesia (IDI) Menurut Aspek dan Provinsi
17005997811100,94.4,BENGKULU,2010,Aspek Kebebasan Sipil,Indeks Demokrasi Indonesia (IDI) Menurut Aspek dan Provinsi
17005997811110,94.1,BENGKULU,2011,Aspek Kebebasan Sipil,Indeks Demokrasi Indonesia (IDI) Menurut Aspek dan Provinsi
17005997811120,77.76,BENGKULU,2012,Aspek Kebebasan Sipil,Indeks Demokrasi Indonesia (IDI) Menurut Aspek dan Provinsi
17005997811130,71.57,BENGKULU,2013,Aspek Kebebasan Sipil,Indeks Demokrasi Indonesia (IDI) Menurut Aspek dan Provinsi
17005997811140,79.49,BENGKULU,2014,Aspek Kebebasan Sipil,Indeks Demokrasi Indonesia (IDI) Menurut Aspek dan Provinsi
17005997811150,78.5,BENGKULU,2015,Aspek Kebebasan Sipil,Indeks Demokrasi Indonesia (IDI) Menurut Aspek dan Provinsi
17005997811160,85.14,BENGKULU,2016,Aspek Kebebasan Sipil,Indeks Demokrasi Indonesia (IDI) Menurut Aspek dan Provinsi
17005997811170,88.51,BENGKULU,2017,Aspek Kebebasan Sipil,Indeks Demokrasi Indonesia (IDI) Menurut Aspek dan Provinsi
17005997811180,78.77,BENGKULU,2018,Aspek Kebebasan Sipil,Indeks Demokrasi Indonesia (IDI) Menurut Aspek dan Provinsi
17005997811190,93.98,BENGKULU,2019,Aspek Kebebasan Sipil,Indeks Demokrasi Indonesia (IDI) Menurut Aspek dan Provinsi
17005997811200,87.61,BENGKULU,2020,Aspek Kebebasan Sipil,Indeks Demokrasi Indonesia (IDI) Menurut Aspek dan Provinsi
17005997821090,54.03,BENGKULU,2009,Aspek Hak-Hak Politik,Indeks Demokrasi Indonesia (IDI) Menurut Aspek dan Provinsi
17005997821100,64.35,BENGKULU,2010,Aspek Hak-Hak Politik,Indeks Demokrasi Indonesia (IDI) Menurut Aspek dan Provinsi
17005997821110,59.47,BENGKULU,2011,Aspek Hak-Hak Politik,Indeks Demokrasi Indonesia (IDI) Menurut Aspek dan Provinsi
17005997821120,48.93,BENGKULU,2012,Aspek Hak-Hak Politik,Indeks Demokrasi Indonesia (IDI) Menurut Aspek dan Provinsi
17005997821130,49.28,BENGKULU,2013,Aspek Hak-Hak Politik,Indeks Demokrasi Indonesia (IDI) Menurut Aspek dan Provinsi
17005997821140,63.98,BENGKULU,2014,Aspek Hak-Hak Politik,Indeks Demokrasi Indonesia (IDI) Menurut Aspek dan Provinsi
17005997821150,68.45,BENGKULU,2015,Aspek Hak-Hak Politik,Indeks Demokrasi Indonesia (IDI) Menurut Aspek dan Provinsi
17005997821160,63.84,BENGKULU,2016,Aspek Hak-Hak Politik,Indeks Demokrasi Indonesia (IDI) Menurut Aspek dan Provinsi
17005997821170,59.42,BENGKULU,2017,Aspek Hak-Hak Politik,Indeks Demokrasi Indonesia (IDI) Menurut Aspek dan Provinsi
17005997821180,62.18,BENGKULU,2018,Aspek Hak-Hak Politik,Indeks Demokrasi Indonesia (IDI) Menurut Aspek dan Provinsi
17005997821190,73.17,BENGKULU,2019,Aspek Hak-Hak Politik,Indeks Demokrasi Indonesia (IDI) Menurut Aspek dan Provinsi
17005997821200,59.64,BENGKULU,2020,Aspek Hak-Hak Politik,Indeks Demokrasi Indonesia (IDI) Menurut Aspek dan Provinsi
17005997831090,44.7,BENGKULU,2009,Aspek Lembaga Demokrasi,Indeks Demokrasi Indonesia (IDI) Menurut Aspek dan Provinsi
17005997831100,51.29,BENGKULU,2010,Aspek Lembaga Demokrasi,Indeks Demokrasi Indonesia (IDI) Menurut Aspek dan Provinsi
17005997831110,61.63,BENGKULU,2011,Aspek Lembaga Demokrasi,Indeks Demokrasi Indonesia (IDI) Menurut Aspek dan Provinsi
17005997831120,61.79,BENGKULU,2012,Aspek Lembaga Demokrasi,Indeks Demokrasi Indonesia (IDI) Menurut Aspek dan Provinsi
17005997831130,59.28,BENGKULU,2013,Aspek Lembaga Demokrasi,Indeks Demokrasi Indonesia (IDI) Menurut Aspek dan Provinsi
17005997831140,74.16,BENGKULU,2014,Aspek Lembaga Demokrasi,Indeks Demokrasi Indonesia (IDI) Menurut Aspek dan Provinsi
17005997831150,75.61,BENGKULU,2015,Aspek Lembaga Demokrasi,Indeks Demokrasi Indonesia (IDI) Menurut Aspek dan Provinsi
17005997831160,77.01,BENGKULU,2016,Aspek Lembaga Demokrasi,Indeks Demokrasi Indonesia (IDI) Menurut Aspek dan Provinsi
17005997831170,74.03,BENGKULU,2017,Aspek Lembaga Demokrasi,Indeks Demokrasi Indonesia (IDI) Menurut Aspek dan Provinsi
17005997831180,74.13,BENGKULU,2018,Aspek Lembaga Demokrasi,Indeks Demokrasi Indonesia (IDI) Menurut Aspek dan Provinsi
17005997831190,68.63,BENGKULU,2019,Aspek Lembaga Demokrasi,Indeks Demokrasi Indonesia (IDI) Menurut Aspek dan Provinsi
17005997831200,72.76,BENGKULU,2020,Aspek Lembaga Demokrasi,Indeks Demokrasi Indonesia (IDI) Menurut Aspek dan Provinsi
18005997811090,90.57,LAMPUNG,2009,Aspek Kebebasan Sipil,Indeks Demokrasi Indonesia (IDI) Menurut Aspek dan Provinsi
18005997811100,94.39,LAMPUNG,2010,Aspek Kebebasan Sipil,Indeks Demokrasi Indonesia (IDI) Menurut Aspek dan Provinsi
18005997811110,93.14,LAMPUNG,2011,Aspek Kebebasan Sipil,Indeks Demokrasi Indonesia (IDI) Menurut Aspek dan Provinsi
18005997811120,94.14,LAMPUNG,2012,Aspek Kebebasan Sipil,Indeks Demokrasi Indonesia (IDI) Menurut Aspek dan Provinsi
18005997811130,70.75,LAMPUNG,2013,Aspek Kebebasan Sipil,Indeks Demokrasi Indonesia (IDI) Menurut Aspek dan Provinsi
18005997811140,72.06,LAMPUNG,2014,Aspek Kebebasan Sipil,Indeks Demokrasi Indonesia (IDI) Menurut Aspek dan Provinsi
18005997811150,71.99,LAMPUNG,2015,Aspek Kebebasan Sipil,Indeks Demokrasi Indonesia (IDI) Menurut Aspek dan Provinsi
18005997811160,60.49,LAMPUNG,2016,Aspek Kebebasan Sipil,Indeks Demokrasi Indonesia (IDI) Menurut Aspek dan Provinsi
18005997811170,74.12,LAMPUNG,2017,Aspek Kebebasan Sipil,Indeks Demokrasi Indonesia (IDI) Menurut Aspek dan Provinsi
18005997811180,77.29,LAMPUNG,2018,Aspek Kebebasan Sipil,Indeks Demokrasi Indonesia (IDI) Menurut Aspek dan Provinsi
18005997811190,78.46,LAMPUNG,2019,Aspek Kebebasan Sipil,Indeks Demokrasi Indonesia (IDI) Menurut Aspek dan Provinsi
18005997811200,68.55,LAMPUNG,2020,Aspek Kebebasan Sipil,Indeks Demokrasi Indonesia (IDI) Menurut Aspek dan Provinsi
18005997821090,51.81,LAMPUNG,2009,Aspek Hak-Hak Politik,Indeks Demokrasi Indonesia (IDI) Menurut Aspek dan Provinsi
18005997821100,53.9,LAMPUNG,2010,Aspek Hak-Hak Politik,Indeks Demokrasi Indonesia (IDI) Menurut Aspek dan Provinsi
18005997821110,61.15,LAMPUNG,2011,Aspek Hak-Hak Politik,Indeks Demokrasi Indonesia (IDI) Menurut Aspek dan Provinsi
18005997821120,50.6,LAMPUNG,2012,Aspek Hak-Hak Politik,Indeks Demokrasi Indonesia (IDI) Menurut Aspek dan Provinsi
18005997821130,45.47,LAMPUNG,2013,Aspek Hak-Hak Politik,Indeks Demokrasi Indonesia (IDI) Menurut Aspek dan Provinsi
18005997821140,63.69,LAMPUNG,2014,Aspek Hak-Hak Politik,Indeks Demokrasi Indonesia (IDI) Menurut Aspek dan Provinsi
18005997821150,63.19,LAMPUNG,2015,Aspek Hak-Hak Politik,Indeks Demokrasi Indonesia (IDI) Menurut Aspek dan Provinsi
18005997821160,59.32,LAMPUNG,2016,Aspek Hak-Hak Politik,Indeks Demokrasi Indonesia (IDI) Menurut Aspek dan Provinsi
18005997821170,67.2,LAMPUNG,2017,Aspek Hak-Hak Politik,Indeks Demokrasi Indonesia (IDI) Menurut Aspek dan Provinsi
18005997821180,59.53,LAMPUNG,2018,Aspek Hak-Hak Politik,Indeks Demokrasi Indonesia (IDI) Menurut Aspek dan Provinsi
18005997821190,63.7,LAMPUNG,2019,Aspek Hak-Hak Politik,Indeks Demokrasi Indonesia (IDI) Menurut Aspek dan Provinsi
18005997821200,71.64,LAMPUNG,2020,Aspek Hak-Hak Politik,Indeks Demokrasi Indonesia (IDI) Menurut Aspek dan Provinsi
18005997831090,63.27,LAMPUNG,2009,Aspek Lembaga Demokrasi,Indeks Demokrasi Indonesia (IDI) Menurut Aspek dan Provinsi
18005997831100,56.44,LAMPUNG,2010,Aspek Lembaga Demokrasi,Indeks Demokrasi Indonesia (IDI) Menurut Aspek dan Provinsi
18005997831110,70.64,LAMPUNG,2011,Aspek Lembaga Demokrasi,Indeks Demokrasi Indonesia (IDI) Menurut Aspek dan Provinsi
18005997831120,79.16,LAMPUNG,2012,Aspek Lembaga Demokrasi,Indeks Demokrasi Indonesia (IDI) Menurut Aspek dan Provinsi
18005997831130,81.58,LAMPUNG,2013,Aspek Lembaga Demokrasi,Indeks Demokrasi Indonesia (IDI) Menurut Aspek dan Provinsi
18005997831140,83.66,LAMPUNG,2014,Aspek Lembaga Demokrasi,Indeks Demokrasi Indonesia (IDI) Menurut Aspek dan Provinsi
18005997831150,62.74,LAMPUNG,2015,Aspek Lembaga Demokrasi,Indeks Demokrasi Indonesia (IDI) Menurut Aspek dan Provinsi
18005997831160,64.31,LAMPUNG,2016,Aspek Lembaga Demokrasi,Indeks Demokrasi Indonesia (IDI) Menurut Aspek dan Provinsi
18005997831170,77.0,LAMPUNG,2017,Aspek Lembaga Demokrasi,Indeks Demokrasi Indonesia (IDI) Menurut Aspek dan Provinsi
18005997831180,72.35,LAMPUNG,2018,Aspek Lembaga Demokrasi,Indeks Demokrasi Indonesia (IDI) Menurut Aspek dan Provinsi
18005997831190,79.22,LAMPUNG,2019,Aspek Lembaga Demokrasi,Indeks Demokrasi Indonesia (IDI) Menurut Aspek dan Provinsi
18005997831200,79.95,LAMPUNG,2020,Aspek Lembaga Demokrasi,Indeks Demokrasi Indonesia (IDI) Menurut Aspek dan Provinsi
19005997811090,96.51,KEP. BANGKA BELITUNG,2009,Aspek Kebebasan Sipil,Indeks Demokrasi Indonesia (IDI) Menurut Aspek dan Provinsi
19005997811100,85.95,KEP. BANGKA BELITUNG,2010,Aspek Kebebasan Sipil,Indeks Demokrasi Indonesia (IDI) Menurut Aspek dan Provinsi
19005997811110,88.27,KEP. BANGKA BELITUNG,2011,Aspek Kebebasan Sipil,Indeks Demokrasi Indonesia (IDI) Menurut Aspek dan Provinsi
19005997811120,83.09,KEP. BANGKA BELITUNG,2012,Aspek Kebebasan Sipil,Indeks Demokrasi Indonesia (IDI) Menurut Aspek dan Provinsi
19005997811130,85.16,KEP. BANGKA BELITUNG,2013,Aspek Kebebasan Sipil,Indeks Demokrasi Indonesia (IDI) Menurut Aspek dan Provinsi
19005997811140,89.8,KEP. BANGKA BELITUNG,2014,Aspek Kebebasan Sipil,Indeks Demokrasi Indonesia (IDI) Menurut Aspek dan Provinsi
19005997811150,81.25,KEP. BANGKA BELITUNG,2015,Aspek Kebebasan Sipil,Indeks Demokrasi Indonesia (IDI) Menurut Aspek dan Provinsi
19005997811160,87.65,KEP. BANGKA BELITUNG,2016,Aspek Kebebasan Sipil,Indeks Demokrasi Indonesia (IDI) Menurut Aspek dan Provinsi
19005997811170,83.07,KEP. BANGKA BELITUNG,2017,Aspek Kebebasan Sipil,Indeks Demokrasi Indonesia (IDI) Menurut Aspek dan Provinsi
19005997811180,80.95,KEP. BANGKA BELITUNG,2018,Aspek Kebebasan Sipil,Indeks Demokrasi Indonesia (IDI) Menurut Aspek dan Provinsi
19005997811190,84.12,KEP. BANGKA BELITUNG,2019,Aspek Kebebasan Sipil,Indeks Demokrasi Indonesia (IDI) Menurut Aspek dan Provinsi
19005997811200,79.12,KEP. BANGKA BELITUNG,2020,Aspek Kebebasan Sipil,Indeks Demokrasi Indonesia (IDI) Menurut Aspek dan Provinsi
19005997821090,48.29,KEP. BANGKA BELITUNG,2009,Aspek Hak-Hak Politik,Indeks Demokrasi Indonesia (IDI) Menurut Aspek dan Provinsi
19005997821100,48.44,KEP. BANGKA BELITUNG,2010,Aspek Hak-Hak Politik,Indeks Demokrasi Indonesia (IDI) Menurut Aspek dan Provinsi
19005997821110,47.11,KEP. BANGKA BELITUNG,2011,Aspek Hak-Hak Politik,Indeks Demokrasi Indonesia (IDI) Menurut Aspek dan Provinsi
19005997821120,51.21,KEP. BANGKA BELITUNG,2012,Aspek Hak-Hak Politik,Indeks Demokrasi Indonesia (IDI) Menurut Aspek dan Provinsi
19005997821130,50.6,KEP. BANGKA BELITUNG,2013,Aspek Hak-Hak Politik,Indeks Demokrasi Indonesia (IDI) Menurut Aspek dan Provinsi
19005997821140,56.48,KEP. BANGKA BELITUNG,2014,Aspek Hak-Hak Politik,Indeks Demokrasi Indonesia (IDI) Menurut Aspek dan Provinsi
19005997821150,66.95,KEP. BANGKA BELITUNG,2015,Aspek Hak-Hak Politik,Indeks Demokrasi Indonesia (IDI) Menurut Aspek dan Provinsi
19005997821160,81.09,KEP. BANGKA BELITUNG,2016,Aspek Hak-Hak Politik,Indeks Demokrasi Indonesia (IDI) Menurut Aspek dan Provinsi
19005997821170,82.3,KEP. BANGKA BELITUNG,2017,Aspek Hak-Hak Politik,Indeks Demokrasi Indonesia (IDI) Menurut Aspek dan Provinsi
19005997821180,73.56,KEP. BANGKA BELITUNG,2018,Aspek Hak-Hak Politik,Indeks Demokrasi Indonesia (IDI) Menurut Aspek dan Provinsi
19005997821190,71.71,KEP. BANGKA BELITUNG,2019,Aspek Hak-Hak Politik,Indeks Demokrasi Indonesia (IDI) Menurut Aspek dan Provinsi
19005997821200,66.2,KEP. BANGKA BELITUNG,2020,Aspek Hak-Hak Politik,Indeks Demokrasi Indonesia (IDI) Menurut Aspek dan Provinsi
19005997831090,59.65,KEP. BANGKA BELITUNG,2009,Aspek Lembaga Demokrasi,Indeks Demokrasi Indonesia (IDI) Menurut Aspek dan Provinsi
19005997831100,68.57,KEP. BANGKA BELITUNG,2010,Aspek Lembaga Demokrasi,Indeks Demokrasi Indonesia (IDI) Menurut Aspek dan Provinsi
19005997831110,72.33,KEP. BANGKA BELITUNG,2011,Aspek Lembaga Demokrasi,Indeks Demokrasi Indonesia (IDI) Menurut Aspek dan Provinsi
19005997831120,80.97,KEP. BANGKA BELITUNG,2012,Aspek Lembaga Demokrasi,Indeks Demokrasi Indonesia (IDI) Menurut Aspek dan Provinsi
19005997831130,77.09,KEP. BANGKA BELITUNG,2013,Aspek Lembaga Demokrasi,Indeks Demokrasi Indonesia (IDI) Menurut Aspek dan Provinsi
19005997831140,87.01,KEP. BANGKA BELITUNG,2014,Aspek Lembaga Demokrasi,Indeks Demokrasi Indonesia (IDI) Menurut Aspek dan Provinsi
19005997831150,69.6,KEP. BANGKA BELITUNG,2015,Aspek Lembaga Demokrasi,Indeks Demokrasi Indonesia (IDI) Menurut Aspek dan Provinsi
19005997831160,80.2,KEP. BANGKA BELITUNG,2016,Aspek Lembaga Demokrasi,Indeks Demokrasi Indonesia (IDI) Menurut Aspek dan Provinsi
19005997831170,72.89,KEP. BANGKA BELITUNG,2017,Aspek Lembaga Demokrasi,Indeks Demokrasi Indonesia (IDI) Menurut Aspek dan Provinsi
19005997831180,63.76,KEP. BANGKA BELITUNG,2018,Aspek Lembaga Demokrasi,Indeks Demokrasi Indonesia (IDI) Menurut Aspek dan Provinsi
19005997831190,75.48,KEP. BANGKA BELITUNG,2019,Aspek Lembaga Demokrasi,Indeks Demokrasi Indonesia (IDI) Menurut Aspek dan Provinsi
19005997831200,92.97,KEP. BANGKA BELITUNG,2020,Aspek Lembaga Demokrasi,Indeks Demokrasi Indonesia (IDI) Menurut Aspek dan Provinsi
21005997811090,96.22,KEP. RIAU,2009,Aspek Kebebasan Sipil,Indeks Demokrasi Indonesia (IDI) Menurut Aspek dan Provinsi
21005997811100,87.04,KEP. RIAU,2010,Aspek Kebebasan Sipil,Indeks Demokrasi Indonesia (IDI) Menurut Aspek dan Provinsi
21005997811110,87.15,KEP. RIAU,2011,Aspek Kebebasan Sipil,Indeks Demokrasi Indonesia (IDI) Menurut Aspek dan Provinsi
21005997811120,82.68,KEP. RIAU,2012,Aspek Kebebasan Sipil,Indeks Demokrasi Indonesia (IDI) Menurut Aspek dan Provinsi
21005997811130,80.08,KEP. RIAU,2013,Aspek Kebebasan Sipil,Indeks Demokrasi Indonesia (IDI) Menurut Aspek dan Provinsi
21005997811140,82.47,KEP. RIAU,2014,Aspek Kebebasan Sipil,Indeks Demokrasi Indonesia (IDI) Menurut Aspek dan Provinsi
21005997811150,80.16,KEP. RIAU,2015,Aspek Kebebasan Sipil,Indeks Demokrasi Indonesia (IDI) Menurut Aspek dan Provinsi
21005997811160,85.43,KEP. RIAU,2016,Aspek Kebebasan Sipil,Indeks Demokrasi Indonesia (IDI) Menurut Aspek dan Provinsi
21005997811170,90.84,KEP. RIAU,2017,Aspek Kebebasan Sipil,Indeks Demokrasi Indonesia (IDI) Menurut Aspek dan Provinsi
21005997811180,91.05,KEP. RIAU,2018,Aspek Kebebasan Sipil,Indeks Demokrasi Indonesia (IDI) Menurut Aspek dan Provinsi
21005997811190,92.66,KEP. RIAU,2019,Aspek Kebebasan Sipil,Indeks Demokrasi Indonesia (IDI) Menurut Aspek dan Provinsi
21005997811200,92.66,KEP. RIAU,2020,Aspek Kebebasan Sipil,Indeks Demokrasi Indonesia (IDI) Menurut Aspek dan Provinsi
21005997821090,59.47,KEP. RIAU,2009,Aspek Hak-Hak Politik,Indeks Demokrasi Indonesia (IDI) Menurut Aspek dan Provinsi
21005997821100,39.8,KEP. RIAU,2010,Aspek Hak-Hak Politik,Indeks Demokrasi Indonesia (IDI) Menurut Aspek dan Provinsi
21005997821110,56.0,KEP. RIAU,2011,Aspek Hak-Hak Politik,Indeks Demokrasi Indonesia (IDI) Menurut Aspek dan Provinsi
21005997821120,49.98,KEP. RIAU,2012,Aspek Hak-Hak Politik,Indeks Demokrasi Indonesia (IDI) Menurut Aspek dan Provinsi
21005997821130,49.63,KEP. RIAU,2013,Aspek Hak-Hak Politik,Indeks Demokrasi Indonesia (IDI) Menurut Aspek dan Provinsi
21005997821140,58.35,KEP. RIAU,2014,Aspek Hak-Hak Politik,Indeks Demokrasi Indonesia (IDI) Menurut Aspek dan Provinsi
21005997821150,65.01,KEP. RIAU,2015,Aspek Hak-Hak Politik,Indeks Demokrasi Indonesia (IDI) Menurut Aspek dan Provinsi
21005997821160,71.28,KEP. RIAU,2016,Aspek Hak-Hak Politik,Indeks Demokrasi Indonesia (IDI) Menurut Aspek dan Provinsi
21005997821170,71.45,KEP. RIAU,2017,Aspek Hak-Hak Politik,Indeks Demokrasi Indonesia (IDI) Menurut Aspek dan Provinsi
