id,values,area,breakdown,year,data_title
17003015381090,15.97,BENGKULU,19-24,2009,Angka Partisipasi Sekolah ( A P S )
17003015381100,16.95,BENGKULU,19-24,2010,Angka Partisipasi Sekolah ( A P S )
17003015381110,17.02,BENGKULU,19-24,2011,Angka Partisipasi Sekolah ( A P S )
17003015381120,19.64,BENGKULU,19-24,2012,Angka Partisipasi Sekolah ( A P S )
17003015381130,24.12,BENGKULU,19-24,2013,Angka Partisipasi Sekolah ( A P S )
17003015381140,28.14,BENGKULU,19-24,2014,Angka Partisipasi Sekolah ( A P S )
17003015381150,28.37,BENGKULU,19-24,2015,Angka Partisipasi Sekolah ( A P S )
17003015381160,28.93,BENGKULU,19-24,2016,Angka Partisipasi Sekolah ( A P S )
17003015381170,29.9,BENGKULU,19-24,2017,Angka Partisipasi Sekolah ( A P S )
17003015381180,29.15,BENGKULU,19-24,2018,Angka Partisipasi Sekolah ( A P S )
17003015381190,30.71,BENGKULU,19-24,2019,Angka Partisipasi Sekolah ( A P S )
17003015381200,29.99,BENGKULU,19-24,2020,Angka Partisipasi Sekolah ( A P S )
17003015381210,30.46,BENGKULU,19-24,2021,Angka Partisipasi Sekolah ( A P S )
18003015351030,96.07,LAMPUNG,7-12,2003,Angka Partisipasi Sekolah ( A P S )
18003015351040,96.69,LAMPUNG,7-12,2004,Angka Partisipasi Sekolah ( A P S )
18003015351050,96.95,LAMPUNG,7-12,2005,Angka Partisipasi Sekolah ( A P S )
18003015351060,97.77,LAMPUNG,7-12,2006,Angka Partisipasi Sekolah ( A P S )
18003015351070,97.9,LAMPUNG,7-12,2007,Angka Partisipasi Sekolah ( A P S )
18003015351080,98.26,LAMPUNG,7-12,2008,Angka Partisipasi Sekolah ( A P S )
18003015351090,98.53,LAMPUNG,7-12,2009,Angka Partisipasi Sekolah ( A P S )
18003015351100,98.71,LAMPUNG,7-12,2010,Angka Partisipasi Sekolah ( A P S )
18003015351110,97.94,LAMPUNG,7-12,2011,Angka Partisipasi Sekolah ( A P S )
18003015351120,98.64,LAMPUNG,7-12,2012,Angka Partisipasi Sekolah ( A P S )
18003015351130,99.03,LAMPUNG,7-12,2013,Angka Partisipasi Sekolah ( A P S )
18003015351140,99.56,LAMPUNG,7-12,2014,Angka Partisipasi Sekolah ( A P S )
18003015351150,99.62,LAMPUNG,7-12,2015,Angka Partisipasi Sekolah ( A P S )
18003015351160,99.63,LAMPUNG,7-12,2016,Angka Partisipasi Sekolah ( A P S )
18003015351170,99.78,LAMPUNG,7-12,2017,Angka Partisipasi Sekolah ( A P S )
18003015351180,99.86,LAMPUNG,7-12,2018,Angka Partisipasi Sekolah ( A P S )
18003015351190,99.8,LAMPUNG,7-12,2019,Angka Partisipasi Sekolah ( A P S )
18003015351200,99.74,LAMPUNG,7-12,2020,Angka Partisipasi Sekolah ( A P S )
18003015351210,99.53,LAMPUNG,7-12,2021,Angka Partisipasi Sekolah ( A P S )
18003015361030,83.43,LAMPUNG,13-15,2003,Angka Partisipasi Sekolah ( A P S )
18003015361040,84.35,LAMPUNG,13-15,2004,Angka Partisipasi Sekolah ( A P S )
18003015361050,86.27,LAMPUNG,13-15,2005,Angka Partisipasi Sekolah ( A P S )
18003015361060,84.14,LAMPUNG,13-15,2006,Angka Partisipasi Sekolah ( A P S )
18003015361070,84.99,LAMPUNG,13-15,2007,Angka Partisipasi Sekolah ( A P S )
18003015361080,85.1,LAMPUNG,13-15,2008,Angka Partisipasi Sekolah ( A P S )
18003015361090,85.92,LAMPUNG,13-15,2009,Angka Partisipasi Sekolah ( A P S )
18003015361100,86.62,LAMPUNG,13-15,2010,Angka Partisipasi Sekolah ( A P S )
18003015361110,86.39,LAMPUNG,13-15,2011,Angka Partisipasi Sekolah ( A P S )
18003015361120,90.0,LAMPUNG,13-15,2012,Angka Partisipasi Sekolah ( A P S )
18003015361130,91.06,LAMPUNG,13-15,2013,Angka Partisipasi Sekolah ( A P S )
18003015361140,94.01,LAMPUNG,13-15,2014,Angka Partisipasi Sekolah ( A P S )
18003015361150,94.24,LAMPUNG,13-15,2015,Angka Partisipasi Sekolah ( A P S )
18003015361160,94.32,LAMPUNG,13-15,2016,Angka Partisipasi Sekolah ( A P S )
18003015361170,94.76,LAMPUNG,13-15,2017,Angka Partisipasi Sekolah ( A P S )
18003015361180,95.0,LAMPUNG,13-15,2018,Angka Partisipasi Sekolah ( A P S )
18003015361190,94.89,LAMPUNG,13-15,2019,Angka Partisipasi Sekolah ( A P S )
18003015361200,95.24,LAMPUNG,13-15,2020,Angka Partisipasi Sekolah ( A P S )
18003015361210,95.58,LAMPUNG,13-15,2021,Angka Partisipasi Sekolah ( A P S )
18003015371030,48.31,LAMPUNG,16-18,2003,Angka Partisipasi Sekolah ( A P S )
18003015371040,48.19,LAMPUNG,16-18,2004,Angka Partisipasi Sekolah ( A P S )
18003015371050,51.14,LAMPUNG,16-18,2005,Angka Partisipasi Sekolah ( A P S )
18003015371060,49.47,LAMPUNG,16-18,2006,Angka Partisipasi Sekolah ( A P S )
18003015371070,50.02,LAMPUNG,16-18,2007,Angka Partisipasi Sekolah ( A P S )
18003015371080,50.69,LAMPUNG,16-18,2008,Angka Partisipasi Sekolah ( A P S )
18003015371090,50.44,LAMPUNG,16-18,2009,Angka Partisipasi Sekolah ( A P S )
18003015371100,51.34,LAMPUNG,16-18,2010,Angka Partisipasi Sekolah ( A P S )
18003015371110,56.24,LAMPUNG,16-18,2011,Angka Partisipasi Sekolah ( A P S )
18003015371120,60.43,LAMPUNG,16-18,2012,Angka Partisipasi Sekolah ( A P S )
18003015371130,64.41,LAMPUNG,16-18,2013,Angka Partisipasi Sekolah ( A P S )
18003015371140,68.75,LAMPUNG,16-18,2014,Angka Partisipasi Sekolah ( A P S )
18003015371150,69.04,LAMPUNG,16-18,2015,Angka Partisipasi Sekolah ( A P S )
18003015371160,69.31,LAMPUNG,16-18,2016,Angka Partisipasi Sekolah ( A P S )
18003015371170,70.03,LAMPUNG,16-18,2017,Angka Partisipasi Sekolah ( A P S )
18003015371180,70.83,LAMPUNG,16-18,2018,Angka Partisipasi Sekolah ( A P S )
18003015371190,71.05,LAMPUNG,16-18,2019,Angka Partisipasi Sekolah ( A P S )
18003015371200,71.34,LAMPUNG,16-18,2020,Angka Partisipasi Sekolah ( A P S )
18003015371210,71.72,LAMPUNG,16-18,2021,Angka Partisipasi Sekolah ( A P S )
18003015381030,8.82,LAMPUNG,19-24,2003,Angka Partisipasi Sekolah ( A P S )
18003015381040,7.65,LAMPUNG,19-24,2004,Angka Partisipasi Sekolah ( A P S )
18003015381050,9.76,LAMPUNG,19-24,2005,Angka Partisipasi Sekolah ( A P S )
18003015381060,7.26,LAMPUNG,19-24,2006,Angka Partisipasi Sekolah ( A P S )
18003015381070,8.71,LAMPUNG,19-24,2007,Angka Partisipasi Sekolah ( A P S )
18003015381080,9.06,LAMPUNG,19-24,2008,Angka Partisipasi Sekolah ( A P S )
18003015381090,8.97,LAMPUNG,19-24,2009,Angka Partisipasi Sekolah ( A P S )
18003015381100,9.82,LAMPUNG,19-24,2010,Angka Partisipasi Sekolah ( A P S )
18003015381110,10.39,LAMPUNG,19-24,2011,Angka Partisipasi Sekolah ( A P S )
18003015381120,11.9,LAMPUNG,19-24,2012,Angka Partisipasi Sekolah ( A P S )
18003015381130,16.19,LAMPUNG,19-24,2013,Angka Partisipasi Sekolah ( A P S )
18003015381140,18.67,LAMPUNG,19-24,2014,Angka Partisipasi Sekolah ( A P S )
18003015381150,18.81,LAMPUNG,19-24,2015,Angka Partisipasi Sekolah ( A P S )
18003015381160,19.72,LAMPUNG,19-24,2016,Angka Partisipasi Sekolah ( A P S )
18003015381170,20.96,LAMPUNG,19-24,2017,Angka Partisipasi Sekolah ( A P S )
18003015381180,20.6,LAMPUNG,19-24,2018,Angka Partisipasi Sekolah ( A P S )
18003015381190,20.69,LAMPUNG,19-24,2019,Angka Partisipasi Sekolah ( A P S )
18003015381200,21.04,LAMPUNG,19-24,2020,Angka Partisipasi Sekolah ( A P S )
18003015381210,21.17,LAMPUNG,19-24,2021,Angka Partisipasi Sekolah ( A P S )
19003015351030,96.07,KEP. BANGKA BELITUNG,7-12,2003,Angka Partisipasi Sekolah ( A P S )
19003015351040,95.3,KEP. BANGKA BELITUNG,7-12,2004,Angka Partisipasi Sekolah ( A P S )
19003015351050,96.81,KEP. BANGKA BELITUNG,7-12,2005,Angka Partisipasi Sekolah ( A P S )
19003015351060,96.26,KEP. BANGKA BELITUNG,7-12,2006,Angka Partisipasi Sekolah ( A P S )
19003015351070,96.3,KEP. BANGKA BELITUNG,7-12,2007,Angka Partisipasi Sekolah ( A P S )
19003015351080,96.76,KEP. BANGKA BELITUNG,7-12,2008,Angka Partisipasi Sekolah ( A P S )
19003015351090,96.9,KEP. BANGKA BELITUNG,7-12,2009,Angka Partisipasi Sekolah ( A P S )
19003015351100,97.1,KEP. BANGKA BELITUNG,7-12,2010,Angka Partisipasi Sekolah ( A P S )
19003015351110,97.28,KEP. BANGKA BELITUNG,7-12,2011,Angka Partisipasi Sekolah ( A P S )
19003015351120,97.72,KEP. BANGKA BELITUNG,7-12,2012,Angka Partisipasi Sekolah ( A P S )
19003015351130,98.13,KEP. BANGKA BELITUNG,7-12,2013,Angka Partisipasi Sekolah ( A P S )
19003015351140,99.16,KEP. BANGKA BELITUNG,7-12,2014,Angka Partisipasi Sekolah ( A P S )
19003015351150,99.22,KEP. BANGKA BELITUNG,7-12,2015,Angka Partisipasi Sekolah ( A P S )
19003015351160,99.25,KEP. BANGKA BELITUNG,7-12,2016,Angka Partisipasi Sekolah ( A P S )
19003015351170,99.64,KEP. BANGKA BELITUNG,7-12,2017,Angka Partisipasi Sekolah ( A P S )
19003015351180,99.85,KEP. BANGKA BELITUNG,7-12,2018,Angka Partisipasi Sekolah ( A P S )
19003015351190,99.76,KEP. BANGKA BELITUNG,7-12,2019,Angka Partisipasi Sekolah ( A P S )
19003015351200,99.7,KEP. BANGKA BELITUNG,7-12,2020,Angka Partisipasi Sekolah ( A P S )
19003015351210,99.47,KEP. BANGKA BELITUNG,7-12,2021,Angka Partisipasi Sekolah ( A P S )
19003015361030,74.17,KEP. BANGKA BELITUNG,13-15,2003,Angka Partisipasi Sekolah ( A P S )
19003015361040,77.25,KEP. BANGKA BELITUNG,13-15,2004,Angka Partisipasi Sekolah ( A P S )
19003015361050,78.05,KEP. BANGKA BELITUNG,13-15,2005,Angka Partisipasi Sekolah ( A P S )
19003015361060,79.04,KEP. BANGKA BELITUNG,13-15,2006,Angka Partisipasi Sekolah ( A P S )
19003015361070,80.38,KEP. BANGKA BELITUNG,13-15,2007,Angka Partisipasi Sekolah ( A P S )
19003015361080,79.71,KEP. BANGKA BELITUNG,13-15,2008,Angka Partisipasi Sekolah ( A P S )
19003015361090,79.98,KEP. BANGKA BELITUNG,13-15,2009,Angka Partisipasi Sekolah ( A P S )
19003015361100,80.59,KEP. BANGKA BELITUNG,13-15,2010,Angka Partisipasi Sekolah ( A P S )
19003015361110,84.53,KEP. BANGKA BELITUNG,13-15,2011,Angka Partisipasi Sekolah ( A P S )
19003015361120,84.09,KEP. BANGKA BELITUNG,13-15,2012,Angka Partisipasi Sekolah ( A P S )
19003015361130,84.63,KEP. BANGKA BELITUNG,13-15,2013,Angka Partisipasi Sekolah ( A P S )
19003015361140,91.53,KEP. BANGKA BELITUNG,13-15,2014,Angka Partisipasi Sekolah ( A P S )
19003015361150,91.82,KEP. BANGKA BELITUNG,13-15,2015,Angka Partisipasi Sekolah ( A P S )
19003015361160,92.03,KEP. BANGKA BELITUNG,13-15,2016,Angka Partisipasi Sekolah ( A P S )
19003015361170,92.41,KEP. BANGKA BELITUNG,13-15,2017,Angka Partisipasi Sekolah ( A P S )
19003015361180,92.7,KEP. BANGKA BELITUNG,13-15,2018,Angka Partisipasi Sekolah ( A P S )
19003015361190,92.87,KEP. BANGKA BELITUNG,13-15,2019,Angka Partisipasi Sekolah ( A P S )
19003015361200,93.34,KEP. BANGKA BELITUNG,13-15,2020,Angka Partisipasi Sekolah ( A P S )
19003015361210,93.17,KEP. BANGKA BELITUNG,13-15,2021,Angka Partisipasi Sekolah ( A P S )
19003015371030,44.19,KEP. BANGKA BELITUNG,16-18,2003,Angka Partisipasi Sekolah ( A P S )
19003015371040,48.22,KEP. BANGKA BELITUNG,16-18,2004,Angka Partisipasi Sekolah ( A P S )
19003015371050,50.86,KEP. BANGKA BELITUNG,16-18,2005,Angka Partisipasi Sekolah ( A P S )
19003015371060,44.95,KEP. BANGKA BELITUNG,16-18,2006,Angka Partisipasi Sekolah ( A P S )
19003015371070,46.9,KEP. BANGKA BELITUNG,16-18,2007,Angka Partisipasi Sekolah ( A P S )
19003015371080,47.31,KEP. BANGKA BELITUNG,16-18,2008,Angka Partisipasi Sekolah ( A P S )
19003015371090,46.7,KEP. BANGKA BELITUNG,16-18,2009,Angka Partisipasi Sekolah ( A P S )
19003015371100,47.51,KEP. BANGKA BELITUNG,16-18,2010,Angka Partisipasi Sekolah ( A P S )
19003015371110,49.92,KEP. BANGKA BELITUNG,16-18,2011,Angka Partisipasi Sekolah ( A P S )
19003015371120,52.02,KEP. BANGKA BELITUNG,16-18,2012,Angka Partisipasi Sekolah ( A P S )
19003015371130,56.42,KEP. BANGKA BELITUNG,16-18,2013,Angka Partisipasi Sekolah ( A P S )
19003015371140,65.78,KEP. BANGKA BELITUNG,16-18,2014,Angka Partisipasi Sekolah ( A P S )
19003015371150,66.17,KEP. BANGKA BELITUNG,16-18,2015,Angka Partisipasi Sekolah ( A P S )
19003015371160,66.35,KEP. BANGKA BELITUNG,16-18,2016,Angka Partisipasi Sekolah ( A P S )
19003015371170,66.99,KEP. BANGKA BELITUNG,16-18,2017,Angka Partisipasi Sekolah ( A P S )
19003015371180,67.11,KEP. BANGKA BELITUNG,16-18,2018,Angka Partisipasi Sekolah ( A P S )
19003015371190,67.79,KEP. BANGKA BELITUNG,16-18,2019,Angka Partisipasi Sekolah ( A P S )
19003015371200,67.75,KEP. BANGKA BELITUNG,16-18,2020,Angka Partisipasi Sekolah ( A P S )
19003015371210,68.15,KEP. BANGKA BELITUNG,16-18,2021,Angka Partisipasi Sekolah ( A P S )
19003015381030,3.88,KEP. BANGKA BELITUNG,19-24,2003,Angka Partisipasi Sekolah ( A P S )
19003015381040,4.73,KEP. BANGKA BELITUNG,19-24,2004,Angka Partisipasi Sekolah ( A P S )
19003015381050,8.93,KEP. BANGKA BELITUNG,19-24,2005,Angka Partisipasi Sekolah ( A P S )
19003015381060,6.07,KEP. BANGKA BELITUNG,19-24,2006,Angka Partisipasi Sekolah ( A P S )
19003015381070,8.41,KEP. BANGKA BELITUNG,19-24,2007,Angka Partisipasi Sekolah ( A P S )
19003015381080,8.75,KEP. BANGKA BELITUNG,19-24,2008,Angka Partisipasi Sekolah ( A P S )
19003015381090,8.25,KEP. BANGKA BELITUNG,19-24,2009,Angka Partisipasi Sekolah ( A P S )
19003015381100,8.9,KEP. BANGKA BELITUNG,19-24,2010,Angka Partisipasi Sekolah ( A P S )
19003015381110,8.63,KEP. BANGKA BELITUNG,19-24,2011,Angka Partisipasi Sekolah ( A P S )
19003015381120,9.3,KEP. BANGKA BELITUNG,19-24,2012,Angka Partisipasi Sekolah ( A P S )
19003015381130,9.46,KEP. BANGKA BELITUNG,19-24,2013,Angka Partisipasi Sekolah ( A P S )
19003015381140,12.22,KEP. BANGKA BELITUNG,19-24,2014,Angka Partisipasi Sekolah ( A P S )
19003015381150,12.73,KEP. BANGKA BELITUNG,19-24,2015,Angka Partisipasi Sekolah ( A P S )
19003015381160,13.81,KEP. BANGKA BELITUNG,19-24,2016,Angka Partisipasi Sekolah ( A P S )
19003015381170,14.99,KEP. BANGKA BELITUNG,19-24,2017,Angka Partisipasi Sekolah ( A P S )
19003015381180,15.99,KEP. BANGKA BELITUNG,19-24,2018,Angka Partisipasi Sekolah ( A P S )
19003015381190,17.01,KEP. BANGKA BELITUNG,19-24,2019,Angka Partisipasi Sekolah ( A P S )
19003015381200,17.47,KEP. BANGKA BELITUNG,19-24,2020,Angka Partisipasi Sekolah ( A P S )
19003015381210,18.02,KEP. BANGKA BELITUNG,19-24,2021,Angka Partisipasi Sekolah ( A P S )
21003015351050,97.45,KEP. RIAU,7-12,2005,Angka Partisipasi Sekolah ( A P S )
21003015351060,97.78,KEP. RIAU,7-12,2006,Angka Partisipasi Sekolah ( A P S )
21003015351070,97.88,KEP. RIAU,7-12,2007,Angka Partisipasi Sekolah ( A P S )
21003015351080,98.31,KEP. RIAU,7-12,2008,Angka Partisipasi Sekolah ( A P S )
21003015351090,98.95,KEP. RIAU,7-12,2009,Angka Partisipasi Sekolah ( A P S )
21003015351100,99.35,KEP. RIAU,7-12,2010,Angka Partisipasi Sekolah ( A P S )
21003015351110,97.61,KEP. RIAU,7-12,2011,Angka Partisipasi Sekolah ( A P S )
21003015351120,98.44,KEP. RIAU,7-12,2012,Angka Partisipasi Sekolah ( A P S )
21003015351130,98.63,KEP. RIAU,7-12,2013,Angka Partisipasi Sekolah ( A P S )
21003015351140,99.12,KEP. RIAU,7-12,2014,Angka Partisipasi Sekolah ( A P S )
21003015351150,99.34,KEP. RIAU,7-12,2015,Angka Partisipasi Sekolah ( A P S )
21003015351160,99.33,KEP. RIAU,7-12,2016,Angka Partisipasi Sekolah ( A P S )
21003015351170,99.32,KEP. RIAU,7-12,2017,Angka Partisipasi Sekolah ( A P S )
21003015351180,99.52,KEP. RIAU,7-12,2018,Angka Partisipasi Sekolah ( A P S )
21003015351190,99.48,KEP. RIAU,7-12,2019,Angka Partisipasi Sekolah ( A P S )
21003015351200,99.55,KEP. RIAU,7-12,2020,Angka Partisipasi Sekolah ( A P S )
21003015351210,99.62,KEP. RIAU,7-12,2021,Angka Partisipasi Sekolah ( A P S )
21003015361050,88.3,KEP. RIAU,13-15,2005,Angka Partisipasi Sekolah ( A P S )
21003015361060,90.36,KEP. RIAU,13-15,2006,Angka Partisipasi Sekolah ( A P S )
21003015361070,91.34,KEP. RIAU,13-15,2007,Angka Partisipasi Sekolah ( A P S )
21003015361080,91.1,KEP. RIAU,13-15,2008,Angka Partisipasi Sekolah ( A P S )
21003015361090,91.26,KEP. RIAU,13-15,2009,Angka Partisipasi Sekolah ( A P S )
21003015361100,92.16,KEP. RIAU,13-15,2010,Angka Partisipasi Sekolah ( A P S )
21003015361110,96.57,KEP. RIAU,13-15,2011,Angka Partisipasi Sekolah ( A P S )
21003015361120,94.93,KEP. RIAU,13-15,2012,Angka Partisipasi Sekolah ( A P S )
21003015361130,96.67,KEP. RIAU,13-15,2013,Angka Partisipasi Sekolah ( A P S )
21003015361140,98.56,KEP. RIAU,13-15,2014,Angka Partisipasi Sekolah ( A P S )
21003015361150,98.67,KEP. RIAU,13-15,2015,Angka Partisipasi Sekolah ( A P S )
21003015361160,98.78,KEP. RIAU,13-15,2016,Angka Partisipasi Sekolah ( A P S )
21003015361170,99.08,KEP. RIAU,13-15,2017,Angka Partisipasi Sekolah ( A P S )
21003015361180,99.2,KEP. RIAU,13-15,2018,Angka Partisipasi Sekolah ( A P S )
21003015361190,98.5,KEP. RIAU,13-15,2019,Angka Partisipasi Sekolah ( A P S )
21003015361200,98.82,KEP. RIAU,13-15,2020,Angka Partisipasi Sekolah ( A P S )
21003015361210,98.85,KEP. RIAU,13-15,2021,Angka Partisipasi Sekolah ( A P S )
21003015371050,58.05,KEP. RIAU,16-18,2005,Angka Partisipasi Sekolah ( A P S )
21003015371060,63.24,KEP. RIAU,16-18,2006,Angka Partisipasi Sekolah ( A P S )
21003015371070,64.26,KEP. RIAU,16-18,2007,Angka Partisipasi Sekolah ( A P S )
21003015371080,64.62,KEP. RIAU,16-18,2008,Angka Partisipasi Sekolah ( A P S )
21003015371090,64.62,KEP. RIAU,16-18,2009,Angka Partisipasi Sekolah ( A P S )
21003015371100,66.56,KEP. RIAU,16-18,2010,Angka Partisipasi Sekolah ( A P S )
21003015371110,68.17,KEP. RIAU,16-18,2011,Angka Partisipasi Sekolah ( A P S )
21003015371120,70.94,KEP. RIAU,16-18,2012,Angka Partisipasi Sekolah ( A P S )
21003015371130,73.66,KEP. RIAU,16-18,2013,Angka Partisipasi Sekolah ( A P S )
21003015371140,81.57,KEP. RIAU,16-18,2014,Angka Partisipasi Sekolah ( A P S )
21003015371150,81.84,KEP. RIAU,16-18,2015,Angka Partisipasi Sekolah ( A P S )
21003015371160,82.04,KEP. RIAU,16-18,2016,Angka Partisipasi Sekolah ( A P S )
21003015371170,82.8,KEP. RIAU,16-18,2017,Angka Partisipasi Sekolah ( A P S )
21003015371180,83.78,KEP. RIAU,16-18,2018,Angka Partisipasi Sekolah ( A P S )
21003015371190,84.04,KEP. RIAU,16-18,2019,Angka Partisipasi Sekolah ( A P S )
21003015371200,84.62,KEP. RIAU,16-18,2020,Angka Partisipasi Sekolah ( A P S )
21003015371210,84.4,KEP. RIAU,16-18,2021,Angka Partisipasi Sekolah ( A P S )
21003015381050,9.02,KEP. RIAU,19-24,2005,Angka Partisipasi Sekolah ( A P S )
21003015381060,5.96,KEP. RIAU,19-24,2006,Angka Partisipasi Sekolah ( A P S )
21003015381070,7.58,KEP. RIAU,19-24,2007,Angka Partisipasi Sekolah ( A P S )
21003015381080,10.99,KEP. RIAU,19-24,2008,Angka Partisipasi Sekolah ( A P S )
21003015381090,7.07,KEP. RIAU,19-24,2009,Angka Partisipasi Sekolah ( A P S )
21003015381100,8.64,KEP. RIAU,19-24,2010,Angka Partisipasi Sekolah ( A P S )
21003015381110,9.67,KEP. RIAU,19-24,2011,Angka Partisipasi Sekolah ( A P S )
21003015381120,10.14,KEP. RIAU,19-24,2012,Angka Partisipasi Sekolah ( A P S )
21003015381130,14.85,KEP. RIAU,19-24,2013,Angka Partisipasi Sekolah ( A P S )
21003015381140,17.4,KEP. RIAU,19-24,2014,Angka Partisipasi Sekolah ( A P S )
21003015381150,17.69,KEP. RIAU,19-24,2015,Angka Partisipasi Sekolah ( A P S )
21003015381160,18.58,KEP. RIAU,19-24,2016,Angka Partisipasi Sekolah ( A P S )
21003015381170,19.13,KEP. RIAU,19-24,2017,Angka Partisipasi Sekolah ( A P S )
21003015381180,18.24,KEP. RIAU,19-24,2018,Angka Partisipasi Sekolah ( A P S )
21003015381190,18.98,KEP. RIAU,19-24,2019,Angka Partisipasi Sekolah ( A P S )
21003015381200,19.71,KEP. RIAU,19-24,2020,Angka Partisipasi Sekolah ( A P S )
21003015381210,19.83,KEP. RIAU,19-24,2021,Angka Partisipasi Sekolah ( A P S )
31003015351030,98.21,DKI JAKARTA,7-12,2003,Angka Partisipasi Sekolah ( A P S )
31003015351040,98.4,DKI JAKARTA,7-12,2004,Angka Partisipasi Sekolah ( A P S )
31003015351050,98.67,DKI JAKARTA,7-12,2005,Angka Partisipasi Sekolah ( A P S )
31003015351060,98.46,DKI JAKARTA,7-12,2006,Angka Partisipasi Sekolah ( A P S )
31003015351070,98.73,DKI JAKARTA,7-12,2007,Angka Partisipasi Sekolah ( A P S )
31003015351080,98.82,DKI JAKARTA,7-12,2008,Angka Partisipasi Sekolah ( A P S )
31003015351090,99.06,DKI JAKARTA,7-12,2009,Angka Partisipasi Sekolah ( A P S )
31003015351100,99.16,DKI JAKARTA,7-12,2010,Angka Partisipasi Sekolah ( A P S )
31003015351110,98.14,DKI JAKARTA,7-12,2011,Angka Partisipasi Sekolah ( A P S )
31003015351120,99.04,DKI JAKARTA,7-12,2012,Angka Partisipasi Sekolah ( A P S )
31003015351130,99.4,DKI JAKARTA,7-12,2013,Angka Partisipasi Sekolah ( A P S )
31003015351140,99.47,DKI JAKARTA,7-12,2014,Angka Partisipasi Sekolah ( A P S )
31003015351150,99.56,DKI JAKARTA,7-12,2015,Angka Partisipasi Sekolah ( A P S )
31003015351160,99.61,DKI JAKARTA,7-12,2016,Angka Partisipasi Sekolah ( A P S )
31003015351170,99.67,DKI JAKARTA,7-12,2017,Angka Partisipasi Sekolah ( A P S )
31003015351180,99.77,DKI JAKARTA,7-12,2018,Angka Partisipasi Sekolah ( A P S )
31003015351190,99.63,DKI JAKARTA,7-12,2019,Angka Partisipasi Sekolah ( A P S )
31003015351200,99.64,DKI JAKARTA,7-12,2020,Angka Partisipasi Sekolah ( A P S )
31003015351210,99.53,DKI JAKARTA,7-12,2021,Angka Partisipasi Sekolah ( A P S )
31003015361030,91.81,DKI JAKARTA,13-15,2003,Angka Partisipasi Sekolah ( A P S )
31003015361040,92.63,DKI JAKARTA,13-15,2004,Angka Partisipasi Sekolah ( A P S )
31003015361050,92.0,DKI JAKARTA,13-15,2005,Angka Partisipasi Sekolah ( A P S )
31003015361060,90.16,DKI JAKARTA,13-15,2006,Angka Partisipasi Sekolah ( A P S )
31003015361070,90.53,DKI JAKARTA,13-15,2007,Angka Partisipasi Sekolah ( A P S )
31003015361080,90.53,DKI JAKARTA,13-15,2008,Angka Partisipasi Sekolah ( A P S )
31003015361090,90.75,DKI JAKARTA,13-15,2009,Angka Partisipasi Sekolah ( A P S )
31003015361100,91.45,DKI JAKARTA,13-15,2010,Angka Partisipasi Sekolah ( A P S )
31003015361110,92.38,DKI JAKARTA,13-15,2011,Angka Partisipasi Sekolah ( A P S )
31003015361120,94.07,DKI JAKARTA,13-15,2012,Angka Partisipasi Sekolah ( A P S )
31003015361130,95.47,DKI JAKARTA,13-15,2013,Angka Partisipasi Sekolah ( A P S )
31003015361140,96.69,DKI JAKARTA,13-15,2014,Angka Partisipasi Sekolah ( A P S )
31003015361150,97.19,DKI JAKARTA,13-15,2015,Angka Partisipasi Sekolah ( A P S )
31003015361160,97.47,DKI JAKARTA,13-15,2016,Angka Partisipasi Sekolah ( A P S )
31003015361170,97.64,DKI JAKARTA,13-15,2017,Angka Partisipasi Sekolah ( A P S )
31003015361180,97.77,DKI JAKARTA,13-15,2018,Angka Partisipasi Sekolah ( A P S )
31003015361190,98.33,DKI JAKARTA,13-15,2019,Angka Partisipasi Sekolah ( A P S )
31003015361200,98.34,DKI JAKARTA,13-15,2020,Angka Partisipasi Sekolah ( A P S )
31003015361210,98.68,DKI JAKARTA,13-15,2021,Angka Partisipasi Sekolah ( A P S )
31003015371030,71.57,DKI JAKARTA,16-18,2003,Angka Partisipasi Sekolah ( A P S )
31003015371040,70.36,DKI JAKARTA,16-18,2004,Angka Partisipasi Sekolah ( A P S )
31003015371050,65.81,DKI JAKARTA,16-18,2005,Angka Partisipasi Sekolah ( A P S )
31003015371060,60.26,DKI JAKARTA,16-18,2006,Angka Partisipasi Sekolah ( A P S )
31003015371070,61.49,DKI JAKARTA,16-18,2007,Angka Partisipasi Sekolah ( A P S )
31003015371080,61.86,DKI JAKARTA,16-18,2008,Angka Partisipasi Sekolah ( A P S )
31003015371090,61.53,DKI JAKARTA,16-18,2009,Angka Partisipasi Sekolah ( A P S )
31003015371100,61.99,DKI JAKARTA,16-18,2010,Angka Partisipasi Sekolah ( A P S )
31003015371110,59.72,DKI JAKARTA,16-18,2011,Angka Partisipasi Sekolah ( A P S )
31003015371120,61.87,DKI JAKARTA,16-18,2012,Angka Partisipasi Sekolah ( A P S )
31003015371130,66.09,DKI JAKARTA,16-18,2013,Angka Partisipasi Sekolah ( A P S )
31003015371140,70.23,DKI JAKARTA,16-18,2014,Angka Partisipasi Sekolah ( A P S )
31003015371150,70.73,DKI JAKARTA,16-18,2015,Angka Partisipasi Sekolah ( A P S )
31003015371160,70.83,DKI JAKARTA,16-18,2016,Angka Partisipasi Sekolah ( A P S )
31003015371170,71.5,DKI JAKARTA,16-18,2017,Angka Partisipasi Sekolah ( A P S )
31003015371180,71.81,DKI JAKARTA,16-18,2018,Angka Partisipasi Sekolah ( A P S )
