id,values,provinsi,tahun,jenjang,data_title
16002054431050,345,SUMATERA SELATAN,2005,SMU,Jumlah Desa yang Memiliki Fasilitas Sekolah Menurut Provinsi dan Tingkat Pendidikan
16002054431080,475,SUMATERA SELATAN,2008,SMU,Jumlah Desa yang Memiliki Fasilitas Sekolah Menurut Provinsi dan Tingkat Pendidikan
16002054431110,532,SUMATERA SELATAN,2011,SMU,Jumlah Desa yang Memiliki Fasilitas Sekolah Menurut Provinsi dan Tingkat Pendidikan
16002054431140,565,SUMATERA SELATAN,2014,SMU,Jumlah Desa yang Memiliki Fasilitas Sekolah Menurut Provinsi dan Tingkat Pendidikan
16002054431180,639,SUMATERA SELATAN,2018,SMU,Jumlah Desa yang Memiliki Fasilitas Sekolah Menurut Provinsi dan Tingkat Pendidikan
16002054441030,92,SUMATERA SELATAN,2003,SMK,Jumlah Desa yang Memiliki Fasilitas Sekolah Menurut Provinsi dan Tingkat Pendidikan
16002054441050,86,SUMATERA SELATAN,2005,SMK,Jumlah Desa yang Memiliki Fasilitas Sekolah Menurut Provinsi dan Tingkat Pendidikan
16002054441080,120,SUMATERA SELATAN,2008,SMK,Jumlah Desa yang Memiliki Fasilitas Sekolah Menurut Provinsi dan Tingkat Pendidikan
16002054441110,150,SUMATERA SELATAN,2011,SMK,Jumlah Desa yang Memiliki Fasilitas Sekolah Menurut Provinsi dan Tingkat Pendidikan
16002054441140,188,SUMATERA SELATAN,2014,SMK,Jumlah Desa yang Memiliki Fasilitas Sekolah Menurut Provinsi dan Tingkat Pendidikan
16002054441180,228,SUMATERA SELATAN,2018,SMK,Jumlah Desa yang Memiliki Fasilitas Sekolah Menurut Provinsi dan Tingkat Pendidikan
16002054451030,43,SUMATERA SELATAN,2003,Perguruan Tinggi,Jumlah Desa yang Memiliki Fasilitas Sekolah Menurut Provinsi dan Tingkat Pendidikan
16002054451050,54,SUMATERA SELATAN,2005,Perguruan Tinggi,Jumlah Desa yang Memiliki Fasilitas Sekolah Menurut Provinsi dan Tingkat Pendidikan
16002054451080,73,SUMATERA SELATAN,2008,Perguruan Tinggi,Jumlah Desa yang Memiliki Fasilitas Sekolah Menurut Provinsi dan Tingkat Pendidikan
16002054451110,84,SUMATERA SELATAN,2011,Perguruan Tinggi,Jumlah Desa yang Memiliki Fasilitas Sekolah Menurut Provinsi dan Tingkat Pendidikan
16002054451140,81,SUMATERA SELATAN,2014,Perguruan Tinggi,Jumlah Desa yang Memiliki Fasilitas Sekolah Menurut Provinsi dan Tingkat Pendidikan
16002054451180,90,SUMATERA SELATAN,2018,Perguruan Tinggi,Jumlah Desa yang Memiliki Fasilitas Sekolah Menurut Provinsi dan Tingkat Pendidikan
17002054411030,979,BENGKULU,2003,SD,Jumlah Desa yang Memiliki Fasilitas Sekolah Menurut Provinsi dan Tingkat Pendidikan
17002054411050,1041,BENGKULU,2005,SD,Jumlah Desa yang Memiliki Fasilitas Sekolah Menurut Provinsi dan Tingkat Pendidikan
17002054411080,1107,BENGKULU,2008,SD,Jumlah Desa yang Memiliki Fasilitas Sekolah Menurut Provinsi dan Tingkat Pendidikan
17002054411110,1148,BENGKULU,2011,SD,Jumlah Desa yang Memiliki Fasilitas Sekolah Menurut Provinsi dan Tingkat Pendidikan
17002054411140,1180,BENGKULU,2014,SD,Jumlah Desa yang Memiliki Fasilitas Sekolah Menurut Provinsi dan Tingkat Pendidikan
17002054411180,1181,BENGKULU,2018,SD,Jumlah Desa yang Memiliki Fasilitas Sekolah Menurut Provinsi dan Tingkat Pendidikan
17002054421030,219,BENGKULU,2003,SMP,Jumlah Desa yang Memiliki Fasilitas Sekolah Menurut Provinsi dan Tingkat Pendidikan
17002054421050,239,BENGKULU,2005,SMP,Jumlah Desa yang Memiliki Fasilitas Sekolah Menurut Provinsi dan Tingkat Pendidikan
17002054421080,358,BENGKULU,2008,SMP,Jumlah Desa yang Memiliki Fasilitas Sekolah Menurut Provinsi dan Tingkat Pendidikan
17002054421110,403,BENGKULU,2011,SMP,Jumlah Desa yang Memiliki Fasilitas Sekolah Menurut Provinsi dan Tingkat Pendidikan
17002054421140,445,BENGKULU,2014,SMP,Jumlah Desa yang Memiliki Fasilitas Sekolah Menurut Provinsi dan Tingkat Pendidikan
17002054421180,473,BENGKULU,2018,SMP,Jumlah Desa yang Memiliki Fasilitas Sekolah Menurut Provinsi dan Tingkat Pendidikan
17002054431030,96,BENGKULU,2003,SMU,Jumlah Desa yang Memiliki Fasilitas Sekolah Menurut Provinsi dan Tingkat Pendidikan
17002054431050,107,BENGKULU,2005,SMU,Jumlah Desa yang Memiliki Fasilitas Sekolah Menurut Provinsi dan Tingkat Pendidikan
17002054431080,124,BENGKULU,2008,SMU,Jumlah Desa yang Memiliki Fasilitas Sekolah Menurut Provinsi dan Tingkat Pendidikan
17002054431110,134,BENGKULU,2011,SMU,Jumlah Desa yang Memiliki Fasilitas Sekolah Menurut Provinsi dan Tingkat Pendidikan
17002054431140,156,BENGKULU,2014,SMU,Jumlah Desa yang Memiliki Fasilitas Sekolah Menurut Provinsi dan Tingkat Pendidikan
17002054431180,179,BENGKULU,2018,SMU,Jumlah Desa yang Memiliki Fasilitas Sekolah Menurut Provinsi dan Tingkat Pendidikan
17002054441030,24,BENGKULU,2003,SMK,Jumlah Desa yang Memiliki Fasilitas Sekolah Menurut Provinsi dan Tingkat Pendidikan
17002054441050,31,BENGKULU,2005,SMK,Jumlah Desa yang Memiliki Fasilitas Sekolah Menurut Provinsi dan Tingkat Pendidikan
17002054441080,52,BENGKULU,2008,SMK,Jumlah Desa yang Memiliki Fasilitas Sekolah Menurut Provinsi dan Tingkat Pendidikan
17002054441110,66,BENGKULU,2011,SMK,Jumlah Desa yang Memiliki Fasilitas Sekolah Menurut Provinsi dan Tingkat Pendidikan
17002054441140,77,BENGKULU,2014,SMK,Jumlah Desa yang Memiliki Fasilitas Sekolah Menurut Provinsi dan Tingkat Pendidikan
17002054441180,87,BENGKULU,2018,SMK,Jumlah Desa yang Memiliki Fasilitas Sekolah Menurut Provinsi dan Tingkat Pendidikan
17002054451030,21,BENGKULU,2003,Perguruan Tinggi,Jumlah Desa yang Memiliki Fasilitas Sekolah Menurut Provinsi dan Tingkat Pendidikan
17002054451050,14,BENGKULU,2005,Perguruan Tinggi,Jumlah Desa yang Memiliki Fasilitas Sekolah Menurut Provinsi dan Tingkat Pendidikan
17002054451080,26,BENGKULU,2008,Perguruan Tinggi,Jumlah Desa yang Memiliki Fasilitas Sekolah Menurut Provinsi dan Tingkat Pendidikan
17002054451110,24,BENGKULU,2011,Perguruan Tinggi,Jumlah Desa yang Memiliki Fasilitas Sekolah Menurut Provinsi dan Tingkat Pendidikan
17002054451140,29,BENGKULU,2014,Perguruan Tinggi,Jumlah Desa yang Memiliki Fasilitas Sekolah Menurut Provinsi dan Tingkat Pendidikan
17002054451180,30,BENGKULU,2018,Perguruan Tinggi,Jumlah Desa yang Memiliki Fasilitas Sekolah Menurut Provinsi dan Tingkat Pendidikan
18002054411030,2063,LAMPUNG,2003,SD,Jumlah Desa yang Memiliki Fasilitas Sekolah Menurut Provinsi dan Tingkat Pendidikan
18002054411050,2123,LAMPUNG,2005,SD,Jumlah Desa yang Memiliki Fasilitas Sekolah Menurut Provinsi dan Tingkat Pendidikan
18002054411080,2256,LAMPUNG,2008,SD,Jumlah Desa yang Memiliki Fasilitas Sekolah Menurut Provinsi dan Tingkat Pendidikan
18002054411110,2350,LAMPUNG,2011,SD,Jumlah Desa yang Memiliki Fasilitas Sekolah Menurut Provinsi dan Tingkat Pendidikan
18002054411140,2499,LAMPUNG,2014,SD,Jumlah Desa yang Memiliki Fasilitas Sekolah Menurut Provinsi dan Tingkat Pendidikan
18002054411180,2529,LAMPUNG,2018,SD,Jumlah Desa yang Memiliki Fasilitas Sekolah Menurut Provinsi dan Tingkat Pendidikan
18002054421030,911,LAMPUNG,2003,SMP,Jumlah Desa yang Memiliki Fasilitas Sekolah Menurut Provinsi dan Tingkat Pendidikan
18002054421050,976,LAMPUNG,2005,SMP,Jumlah Desa yang Memiliki Fasilitas Sekolah Menurut Provinsi dan Tingkat Pendidikan
18002054421080,1135,LAMPUNG,2008,SMP,Jumlah Desa yang Memiliki Fasilitas Sekolah Menurut Provinsi dan Tingkat Pendidikan
18002054421110,1242,LAMPUNG,2011,SMP,Jumlah Desa yang Memiliki Fasilitas Sekolah Menurut Provinsi dan Tingkat Pendidikan
18002054421140,1331,LAMPUNG,2014,SMP,Jumlah Desa yang Memiliki Fasilitas Sekolah Menurut Provinsi dan Tingkat Pendidikan
18002054421180,1392,LAMPUNG,2018,SMP,Jumlah Desa yang Memiliki Fasilitas Sekolah Menurut Provinsi dan Tingkat Pendidikan
18002054431030,354,LAMPUNG,2003,SMU,Jumlah Desa yang Memiliki Fasilitas Sekolah Menurut Provinsi dan Tingkat Pendidikan
18002054431050,391,LAMPUNG,2005,SMU,Jumlah Desa yang Memiliki Fasilitas Sekolah Menurut Provinsi dan Tingkat Pendidikan
18002054431080,491,LAMPUNG,2008,SMU,Jumlah Desa yang Memiliki Fasilitas Sekolah Menurut Provinsi dan Tingkat Pendidikan
18002054431110,517,LAMPUNG,2011,SMU,Jumlah Desa yang Memiliki Fasilitas Sekolah Menurut Provinsi dan Tingkat Pendidikan
18002054431140,569,LAMPUNG,2014,SMU,Jumlah Desa yang Memiliki Fasilitas Sekolah Menurut Provinsi dan Tingkat Pendidikan
18002054431180,643,LAMPUNG,2018,SMU,Jumlah Desa yang Memiliki Fasilitas Sekolah Menurut Provinsi dan Tingkat Pendidikan
18002054441030,150,LAMPUNG,2003,SMK,Jumlah Desa yang Memiliki Fasilitas Sekolah Menurut Provinsi dan Tingkat Pendidikan
18002054441050,167,LAMPUNG,2005,SMK,Jumlah Desa yang Memiliki Fasilitas Sekolah Menurut Provinsi dan Tingkat Pendidikan
18002054441080,187,LAMPUNG,2008,SMK,Jumlah Desa yang Memiliki Fasilitas Sekolah Menurut Provinsi dan Tingkat Pendidikan
18002054441110,232,LAMPUNG,2011,SMK,Jumlah Desa yang Memiliki Fasilitas Sekolah Menurut Provinsi dan Tingkat Pendidikan
18002054441140,293,LAMPUNG,2014,SMK,Jumlah Desa yang Memiliki Fasilitas Sekolah Menurut Provinsi dan Tingkat Pendidikan
18002054441180,371,LAMPUNG,2018,SMK,Jumlah Desa yang Memiliki Fasilitas Sekolah Menurut Provinsi dan Tingkat Pendidikan
18002054451030,39,LAMPUNG,2003,Perguruan Tinggi,Jumlah Desa yang Memiliki Fasilitas Sekolah Menurut Provinsi dan Tingkat Pendidikan
18002054451050,44,LAMPUNG,2005,Perguruan Tinggi,Jumlah Desa yang Memiliki Fasilitas Sekolah Menurut Provinsi dan Tingkat Pendidikan
18002054451080,76,LAMPUNG,2008,Perguruan Tinggi,Jumlah Desa yang Memiliki Fasilitas Sekolah Menurut Provinsi dan Tingkat Pendidikan
18002054451110,60,LAMPUNG,2011,Perguruan Tinggi,Jumlah Desa yang Memiliki Fasilitas Sekolah Menurut Provinsi dan Tingkat Pendidikan
18002054451140,71,LAMPUNG,2014,Perguruan Tinggi,Jumlah Desa yang Memiliki Fasilitas Sekolah Menurut Provinsi dan Tingkat Pendidikan
18002054451180,70,LAMPUNG,2018,Perguruan Tinggi,Jumlah Desa yang Memiliki Fasilitas Sekolah Menurut Provinsi dan Tingkat Pendidikan
19002054411030,315,KEP. BANGKA BELITUNG,2003,SD,Jumlah Desa yang Memiliki Fasilitas Sekolah Menurut Provinsi dan Tingkat Pendidikan
19002054411050,318,KEP. BANGKA BELITUNG,2005,SD,Jumlah Desa yang Memiliki Fasilitas Sekolah Menurut Provinsi dan Tingkat Pendidikan
19002054411080,340,KEP. BANGKA BELITUNG,2008,SD,Jumlah Desa yang Memiliki Fasilitas Sekolah Menurut Provinsi dan Tingkat Pendidikan
19002054411110,356,KEP. BANGKA BELITUNG,2011,SD,Jumlah Desa yang Memiliki Fasilitas Sekolah Menurut Provinsi dan Tingkat Pendidikan
19002054411140,375,KEP. BANGKA BELITUNG,2014,SD,Jumlah Desa yang Memiliki Fasilitas Sekolah Menurut Provinsi dan Tingkat Pendidikan
19002054411180,387,KEP. BANGKA BELITUNG,2018,SD,Jumlah Desa yang Memiliki Fasilitas Sekolah Menurut Provinsi dan Tingkat Pendidikan
19002054421030,116,KEP. BANGKA BELITUNG,2003,SMP,Jumlah Desa yang Memiliki Fasilitas Sekolah Menurut Provinsi dan Tingkat Pendidikan
19002054421050,118,KEP. BANGKA BELITUNG,2005,SMP,Jumlah Desa yang Memiliki Fasilitas Sekolah Menurut Provinsi dan Tingkat Pendidikan
19002054421080,150,KEP. BANGKA BELITUNG,2008,SMP,Jumlah Desa yang Memiliki Fasilitas Sekolah Menurut Provinsi dan Tingkat Pendidikan
19002054421110,169,KEP. BANGKA BELITUNG,2011,SMP,Jumlah Desa yang Memiliki Fasilitas Sekolah Menurut Provinsi dan Tingkat Pendidikan
19002054421140,181,KEP. BANGKA BELITUNG,2014,SMP,Jumlah Desa yang Memiliki Fasilitas Sekolah Menurut Provinsi dan Tingkat Pendidikan
19002054421180,204,KEP. BANGKA BELITUNG,2018,SMP,Jumlah Desa yang Memiliki Fasilitas Sekolah Menurut Provinsi dan Tingkat Pendidikan
19002054431030,45,KEP. BANGKA BELITUNG,2003,SMU,Jumlah Desa yang Memiliki Fasilitas Sekolah Menurut Provinsi dan Tingkat Pendidikan
19002054431050,53,KEP. BANGKA BELITUNG,2005,SMU,Jumlah Desa yang Memiliki Fasilitas Sekolah Menurut Provinsi dan Tingkat Pendidikan
19002054431080,61,KEP. BANGKA BELITUNG,2008,SMU,Jumlah Desa yang Memiliki Fasilitas Sekolah Menurut Provinsi dan Tingkat Pendidikan
19002054431110,68,KEP. BANGKA BELITUNG,2011,SMU,Jumlah Desa yang Memiliki Fasilitas Sekolah Menurut Provinsi dan Tingkat Pendidikan
19002054431140,69,KEP. BANGKA BELITUNG,2014,SMU,Jumlah Desa yang Memiliki Fasilitas Sekolah Menurut Provinsi dan Tingkat Pendidikan
19002054431180,74,KEP. BANGKA BELITUNG,2018,SMU,Jumlah Desa yang Memiliki Fasilitas Sekolah Menurut Provinsi dan Tingkat Pendidikan
19002054441030,27,KEP. BANGKA BELITUNG,2003,SMK,Jumlah Desa yang Memiliki Fasilitas Sekolah Menurut Provinsi dan Tingkat Pendidikan
19002054441050,31,KEP. BANGKA BELITUNG,2005,SMK,Jumlah Desa yang Memiliki Fasilitas Sekolah Menurut Provinsi dan Tingkat Pendidikan
19002054441080,32,KEP. BANGKA BELITUNG,2008,SMK,Jumlah Desa yang Memiliki Fasilitas Sekolah Menurut Provinsi dan Tingkat Pendidikan
19002054441110,37,KEP. BANGKA BELITUNG,2011,SMK,Jumlah Desa yang Memiliki Fasilitas Sekolah Menurut Provinsi dan Tingkat Pendidikan
19002054441140,39,KEP. BANGKA BELITUNG,2014,SMK,Jumlah Desa yang Memiliki Fasilitas Sekolah Menurut Provinsi dan Tingkat Pendidikan
19002054441180,45,KEP. BANGKA BELITUNG,2018,SMK,Jumlah Desa yang Memiliki Fasilitas Sekolah Menurut Provinsi dan Tingkat Pendidikan
19002054451030,8,KEP. BANGKA BELITUNG,2003,Perguruan Tinggi,Jumlah Desa yang Memiliki Fasilitas Sekolah Menurut Provinsi dan Tingkat Pendidikan
19002054451050,7,KEP. BANGKA BELITUNG,2005,Perguruan Tinggi,Jumlah Desa yang Memiliki Fasilitas Sekolah Menurut Provinsi dan Tingkat Pendidikan
19002054451080,11,KEP. BANGKA BELITUNG,2008,Perguruan Tinggi,Jumlah Desa yang Memiliki Fasilitas Sekolah Menurut Provinsi dan Tingkat Pendidikan
19002054451110,14,KEP. BANGKA BELITUNG,2011,Perguruan Tinggi,Jumlah Desa yang Memiliki Fasilitas Sekolah Menurut Provinsi dan Tingkat Pendidikan
19002054451140,16,KEP. BANGKA BELITUNG,2014,Perguruan Tinggi,Jumlah Desa yang Memiliki Fasilitas Sekolah Menurut Provinsi dan Tingkat Pendidikan
19002054451180,16,KEP. BANGKA BELITUNG,2018,Perguruan Tinggi,Jumlah Desa yang Memiliki Fasilitas Sekolah Menurut Provinsi dan Tingkat Pendidikan
21002054411080,312,KEP. RIAU,2008,SD,Jumlah Desa yang Memiliki Fasilitas Sekolah Menurut Provinsi dan Tingkat Pendidikan
21002054411110,331,KEP. RIAU,2011,SD,Jumlah Desa yang Memiliki Fasilitas Sekolah Menurut Provinsi dan Tingkat Pendidikan
21002054411140,390,KEP. RIAU,2014,SD,Jumlah Desa yang Memiliki Fasilitas Sekolah Menurut Provinsi dan Tingkat Pendidikan
21002054411180,394,KEP. RIAU,2018,SD,Jumlah Desa yang Memiliki Fasilitas Sekolah Menurut Provinsi dan Tingkat Pendidikan
21002054421080,175,KEP. RIAU,2008,SMP,Jumlah Desa yang Memiliki Fasilitas Sekolah Menurut Provinsi dan Tingkat Pendidikan
21002054421110,202,KEP. RIAU,2011,SMP,Jumlah Desa yang Memiliki Fasilitas Sekolah Menurut Provinsi dan Tingkat Pendidikan
21002054421140,224,KEP. RIAU,2014,SMP,Jumlah Desa yang Memiliki Fasilitas Sekolah Menurut Provinsi dan Tingkat Pendidikan
21002054421180,234,KEP. RIAU,2018,SMP,Jumlah Desa yang Memiliki Fasilitas Sekolah Menurut Provinsi dan Tingkat Pendidikan
21002054431030,155,KEP. RIAU,2003,SMU,Jumlah Desa yang Memiliki Fasilitas Sekolah Menurut Provinsi dan Tingkat Pendidikan
21002054431080,81,KEP. RIAU,2008,SMU,Jumlah Desa yang Memiliki Fasilitas Sekolah Menurut Provinsi dan Tingkat Pendidikan
21002054431110,90,KEP. RIAU,2011,SMU,Jumlah Desa yang Memiliki Fasilitas Sekolah Menurut Provinsi dan Tingkat Pendidikan
21002054431140,104,KEP. RIAU,2014,SMU,Jumlah Desa yang Memiliki Fasilitas Sekolah Menurut Provinsi dan Tingkat Pendidikan
21002054431180,118,KEP. RIAU,2018,SMU,Jumlah Desa yang Memiliki Fasilitas Sekolah Menurut Provinsi dan Tingkat Pendidikan
21002054441030,39,KEP. RIAU,2003,SMK,Jumlah Desa yang Memiliki Fasilitas Sekolah Menurut Provinsi dan Tingkat Pendidikan
21002054441080,27,KEP. RIAU,2008,SMK,Jumlah Desa yang Memiliki Fasilitas Sekolah Menurut Provinsi dan Tingkat Pendidikan
21002054441110,45,KEP. RIAU,2011,SMK,Jumlah Desa yang Memiliki Fasilitas Sekolah Menurut Provinsi dan Tingkat Pendidikan
21002054441140,53,KEP. RIAU,2014,SMK,Jumlah Desa yang Memiliki Fasilitas Sekolah Menurut Provinsi dan Tingkat Pendidikan
21002054441180,64,KEP. RIAU,2018,SMK,Jumlah Desa yang Memiliki Fasilitas Sekolah Menurut Provinsi dan Tingkat Pendidikan
21002054451030,23,KEP. RIAU,2003,Perguruan Tinggi,Jumlah Desa yang Memiliki Fasilitas Sekolah Menurut Provinsi dan Tingkat Pendidikan
21002054451080,20,KEP. RIAU,2008,Perguruan Tinggi,Jumlah Desa yang Memiliki Fasilitas Sekolah Menurut Provinsi dan Tingkat Pendidikan
21002054451110,20,KEP. RIAU,2011,Perguruan Tinggi,Jumlah Desa yang Memiliki Fasilitas Sekolah Menurut Provinsi dan Tingkat Pendidikan
21002054451140,32,KEP. RIAU,2014,Perguruan Tinggi,Jumlah Desa yang Memiliki Fasilitas Sekolah Menurut Provinsi dan Tingkat Pendidikan
21002054451180,32,KEP. RIAU,2018,Perguruan Tinggi,Jumlah Desa yang Memiliki Fasilitas Sekolah Menurut Provinsi dan Tingkat Pendidikan
31002054411030,265,DKI JAKARTA,2003,SD,Jumlah Desa yang Memiliki Fasilitas Sekolah Menurut Provinsi dan Tingkat Pendidikan
31002054411050,266,DKI JAKARTA,2005,SD,Jumlah Desa yang Memiliki Fasilitas Sekolah Menurut Provinsi dan Tingkat Pendidikan
31002054411080,266,DKI JAKARTA,2008,SD,Jumlah Desa yang Memiliki Fasilitas Sekolah Menurut Provinsi dan Tingkat Pendidikan
31002054411110,264,DKI JAKARTA,2011,SD,Jumlah Desa yang Memiliki Fasilitas Sekolah Menurut Provinsi dan Tingkat Pendidikan
31002054411140,264,DKI JAKARTA,2014,SD,Jumlah Desa yang Memiliki Fasilitas Sekolah Menurut Provinsi dan Tingkat Pendidikan
31002054411180,264,DKI JAKARTA,2018,SD,Jumlah Desa yang Memiliki Fasilitas Sekolah Menurut Provinsi dan Tingkat Pendidikan
31002054421030,251,DKI JAKARTA,2003,SMP,Jumlah Desa yang Memiliki Fasilitas Sekolah Menurut Provinsi dan Tingkat Pendidikan
31002054421050,252,DKI JAKARTA,2005,SMP,Jumlah Desa yang Memiliki Fasilitas Sekolah Menurut Provinsi dan Tingkat Pendidikan
31002054421080,253,DKI JAKARTA,2008,SMP,Jumlah Desa yang Memiliki Fasilitas Sekolah Menurut Provinsi dan Tingkat Pendidikan
31002054421110,251,DKI JAKARTA,2011,SMP,Jumlah Desa yang Memiliki Fasilitas Sekolah Menurut Provinsi dan Tingkat Pendidikan
31002054421140,253,DKI JAKARTA,2014,SMP,Jumlah Desa yang Memiliki Fasilitas Sekolah Menurut Provinsi dan Tingkat Pendidikan
31002054421180,255,DKI JAKARTA,2018,SMP,Jumlah Desa yang Memiliki Fasilitas Sekolah Menurut Provinsi dan Tingkat Pendidikan
31002054431030,232,DKI JAKARTA,2003,SMU,Jumlah Desa yang Memiliki Fasilitas Sekolah Menurut Provinsi dan Tingkat Pendidikan
31002054431050,228,DKI JAKARTA,2005,SMU,Jumlah Desa yang Memiliki Fasilitas Sekolah Menurut Provinsi dan Tingkat Pendidikan
31002054431080,228,DKI JAKARTA,2008,SMU,Jumlah Desa yang Memiliki Fasilitas Sekolah Menurut Provinsi dan Tingkat Pendidikan
31002054431110,222,DKI JAKARTA,2011,SMU,Jumlah Desa yang Memiliki Fasilitas Sekolah Menurut Provinsi dan Tingkat Pendidikan
31002054431140,223,DKI JAKARTA,2014,SMU,Jumlah Desa yang Memiliki Fasilitas Sekolah Menurut Provinsi dan Tingkat Pendidikan
31002054431180,220,DKI JAKARTA,2018,SMU,Jumlah Desa yang Memiliki Fasilitas Sekolah Menurut Provinsi dan Tingkat Pendidikan
31002054441030,89,DKI JAKARTA,2003,SMK,Jumlah Desa yang Memiliki Fasilitas Sekolah Menurut Provinsi dan Tingkat Pendidikan
31002054441050,135,DKI JAKARTA,2005,SMK,Jumlah Desa yang Memiliki Fasilitas Sekolah Menurut Provinsi dan Tingkat Pendidikan
31002054441080,157,DKI JAKARTA,2008,SMK,Jumlah Desa yang Memiliki Fasilitas Sekolah Menurut Provinsi dan Tingkat Pendidikan
31002054441110,185,DKI JAKARTA,2011,SMK,Jumlah Desa yang Memiliki Fasilitas Sekolah Menurut Provinsi dan Tingkat Pendidikan
31002054441140,201,DKI JAKARTA,2014,SMK,Jumlah Desa yang Memiliki Fasilitas Sekolah Menurut Provinsi dan Tingkat Pendidikan
31002054441180,198,DKI JAKARTA,2018,SMK,Jumlah Desa yang Memiliki Fasilitas Sekolah Menurut Provinsi dan Tingkat Pendidikan
31002054451030,104,DKI JAKARTA,2003,Perguruan Tinggi,Jumlah Desa yang Memiliki Fasilitas Sekolah Menurut Provinsi dan Tingkat Pendidikan
31002054451050,122,DKI JAKARTA,2005,Perguruan Tinggi,Jumlah Desa yang Memiliki Fasilitas Sekolah Menurut Provinsi dan Tingkat Pendidikan
31002054451080,120,DKI JAKARTA,2008,Perguruan Tinggi,Jumlah Desa yang Memiliki Fasilitas Sekolah Menurut Provinsi dan Tingkat Pendidikan
31002054451110,137,DKI JAKARTA,2011,Perguruan Tinggi,Jumlah Desa yang Memiliki Fasilitas Sekolah Menurut Provinsi dan Tingkat Pendidikan
31002054451140,146,DKI JAKARTA,2014,Perguruan Tinggi,Jumlah Desa yang Memiliki Fasilitas Sekolah Menurut Provinsi dan Tingkat Pendidikan
31002054451180,139,DKI JAKARTA,2018,Perguruan Tinggi,Jumlah Desa yang Memiliki Fasilitas Sekolah Menurut Provinsi dan Tingkat Pendidikan
32002054411030,5734,JAWA BARAT,2003,SD,Jumlah Desa yang Memiliki Fasilitas Sekolah Menurut Provinsi dan Tingkat Pendidikan
32002054411050,5795,JAWA BARAT,2005,SD,Jumlah Desa yang Memiliki Fasilitas Sekolah Menurut Provinsi dan Tingkat Pendidikan
32002054411080,5859,JAWA BARAT,2008,SD,Jumlah Desa yang Memiliki Fasilitas Sekolah Menurut Provinsi dan Tingkat Pendidikan
32002054411110,5891,JAWA BARAT,2011,SD,Jumlah Desa yang Memiliki Fasilitas Sekolah Menurut Provinsi dan Tingkat Pendidikan
32002054411140,5949,JAWA BARAT,2014,SD,Jumlah Desa yang Memiliki Fasilitas Sekolah Menurut Provinsi dan Tingkat Pendidikan
32002054411180,5944,JAWA BARAT,2018,SD,Jumlah Desa yang Memiliki Fasilitas Sekolah Menurut Provinsi dan Tingkat Pendidikan
32002054421030,2640,JAWA BARAT,2003,SMP,Jumlah Desa yang Memiliki Fasilitas Sekolah Menurut Provinsi dan Tingkat Pendidikan
32002054421050,2877,JAWA BARAT,2005,SMP,Jumlah Desa yang Memiliki Fasilitas Sekolah Menurut Provinsi dan Tingkat Pendidikan
32002054421080,3471,JAWA BARAT,2008,SMP,Jumlah Desa yang Memiliki Fasilitas Sekolah Menurut Provinsi dan Tingkat Pendidikan
32002054421110,3632,JAWA BARAT,2011,SMP,Jumlah Desa yang Memiliki Fasilitas Sekolah Menurut Provinsi dan Tingkat Pendidikan
32002054421140,3969,JAWA BARAT,2014,SMP,Jumlah Desa yang Memiliki Fasilitas Sekolah Menurut Provinsi dan Tingkat Pendidikan
32002054421180,4193,JAWA BARAT,2018,SMP,Jumlah Desa yang Memiliki Fasilitas Sekolah Menurut Provinsi dan Tingkat Pendidikan
32002054431030,1064,JAWA BARAT,2003,SMU,Jumlah Desa yang Memiliki Fasilitas Sekolah Menurut Provinsi dan Tingkat Pendidikan
32002054431050,1215,JAWA BARAT,2005,SMU,Jumlah Desa yang Memiliki Fasilitas Sekolah Menurut Provinsi dan Tingkat Pendidikan
32002054431080,1448,JAWA BARAT,2008,SMU,Jumlah Desa yang Memiliki Fasilitas Sekolah Menurut Provinsi dan Tingkat Pendidikan
32002054431110,1618,JAWA BARAT,2011,SMU,Jumlah Desa yang Memiliki Fasilitas Sekolah Menurut Provinsi dan Tingkat Pendidikan
32002054431140,1823,JAWA BARAT,2014,SMU,Jumlah Desa yang Memiliki Fasilitas Sekolah Menurut Provinsi dan Tingkat Pendidikan
32002054431180,2020,JAWA BARAT,2018,SMU,Jumlah Desa yang Memiliki Fasilitas Sekolah Menurut Provinsi dan Tingkat Pendidikan
32002054441030,379,JAWA BARAT,2003,SMK,Jumlah Desa yang Memiliki Fasilitas Sekolah Menurut Provinsi dan Tingkat Pendidikan
32002054441050,507,JAWA BARAT,2005,SMK,Jumlah Desa yang Memiliki Fasilitas Sekolah Menurut Provinsi dan Tingkat Pendidikan
32002054441080,739,JAWA BARAT,2008,SMK,Jumlah Desa yang Memiliki Fasilitas Sekolah Menurut Provinsi dan Tingkat Pendidikan
32002054441110,1078,JAWA BARAT,2011,SMK,Jumlah Desa yang Memiliki Fasilitas Sekolah Menurut Provinsi dan Tingkat Pendidikan
32002054441140,1467,JAWA BARAT,2014,SMK,Jumlah Desa yang Memiliki Fasilitas Sekolah Menurut Provinsi dan Tingkat Pendidikan
32002054441180,1922,JAWA BARAT,2018,SMK,Jumlah Desa yang Memiliki Fasilitas Sekolah Menurut Provinsi dan Tingkat Pendidikan
32002054451030,207,JAWA BARAT,2003,Perguruan Tinggi,Jumlah Desa yang Memiliki Fasilitas Sekolah Menurut Provinsi dan Tingkat Pendidikan
